art_id,keyword,key_id
50840,low calorie diet,6292
57167,low carbohydrate diet,6294
55904,low density lipoprotein,6295
54185,low density lipoprotein cholesterol,6296
38542,low fat,6300
52147,low fat diet,6301
56546,low grade inflammation,6306
56023,low income,6308
55707,low income population,6311
48141,low income women,6314
44698,low-calorie diet,6320
56645,lower extremity,6327
48365,lower urinary tract symptom,6330
53052,low-molecular-weight heparin,6332
53046,lumbar fusion,6339
50586,lumbar spine,6342
52467,lung,6345
57160,lung cancer,6347
56146,lung function,6348
56034,lung transplantation,6351
57270,lung volume,6352
55281,lupus,6355
57579,luteinizing hormone,6357
45395,lycopene,6359
57321,lymphedema,6363
54166,lymphocyte,6364
51059,lymphoedema,6365
54541,lymphoma,6366
56952,macronutrient,6374
41760,macronutrient composition,6375
57314,macrophage,6378
35933,macrophage migration inhibitory factor,6381
57459,macrosomia,6382
32466,macrovascular disease,6384
56895,magnesium,6389
56707,magnetic resonance,6393
57797,magnetic resonance imaging,6395
56672,magnetic resonance spectroscopy,6397
56534,maintenance,6398
50335,major depression,6400
57197,major depressive disorder,6401
52955,malabsorption,6405
36520,malawi,6411
57116,malaysia,6412
54824,male,6413
54553,male breast cancer,6414
46490,male infertility,6416
56776,male obesity,6417
57706,malnutrition,6420
45039,malondialdehyde,6421
48979,malonyl-coa,6422
52351,mammalian target of rapamycin,6427
49776,mammary gland,6428
54793,mammographic density,6430
56627,mammography,6431
47358,managed care,6433
54726,management,6434
53249,manganese,6436
54808,mania,6439
50789,manometry,6441
48674,manuscript format research,6442
53852,marginal ulcer,6449
55144,marijuana,6450
43979,marital status,6453
57103,marketing,6458
54526,marriage,6460
41742,masculinity,6463
56639,mass media,6465
45668,mass screening,6466
56745,mass spectrometry,6467
54192,massive weight loss,6470
54218,mast cell,6472
55590,mastectomy,6473
52565,mastication,6474
57645,maternal,6479
52958,maternal age,6480
56330,maternal bmi,6482
34774,maternal complications,6484
41453,maternal diet,6486
56284,maternal employment,6487
55511,maternal health,6491
36284,maternal mortality,6493
54546,maternal nutrition,6494
57356,maternal obesity,6495
47629,maternal outcomes,6496
48446,maternal overweight,6497
56261,maternal smoking,6504
57793,maternal undernutrition,6505
57178,maternal weight,6506
50302,mathematical model,6510
37614,matrix metalloproteinase,6512
53986,matrix metalloproteinase-9,6513
56885,maximal oxygen uptake,6523
56372,meal frequency,6532
46785,meal pattern,6534
46263,meal replacement,6536
56959,meal size,6537
36595,mean platelet volume,6547
57802,measurement,6551
54377,measurement error,6552
56611,meat,6555
51797,meat quality,6557
50203,mechanical loading,6560
53425,mechanical ventilation,6561
57150,mechanism,6563
57651,media,6567
44900,mediastinitis,6575
56731,mediation,6577
55613,mediation analysis,6578
48404,mediator,6579
55862,medicaid,6580
57633,medical comorbidity,6583
55977,medical education,6586
45358,medical informatics,6590
47290,medical record,6593
23617,medical student,6595
54371,medicalization,6598
55218,medicare,6599
57754,medication,6600
41013,medicine,6607
47218,meditation,6610
57693,mediterranean diet,6613
54988,medium-chain fatty acid,6616
54758,melanin concentrating hormone,6620
40910,melanin concentrating hormone receptor 1 antagonist,6622
54977,melanocortin,6623
56574,melanocortin 4 receptor,6625
57353,melanocortin receptor,6627
55961,melanoma,6630
57394,melatonin,6632
55765,memory,6637
57651,men,6640
55363,men health,6642
55646,menarche,6643
56511,mendelian randomization,6644
55996,menopausal status,6647
57088,menopause,6650
54968,menstrual cycle,6652
57127,mental disorder,6655
56514,mental health,6656
56666,mental illness,6659
57691,mental retardation,6663
48980,menu labeling,6667
51221,mercury,6669
56050,mesenchymal stem cell,6672
53007,mesh,6678
57278,meta-analysis,6683
45903,metabolic,6684
50900,metabolic abnormalities,6685
49197,metabolic bone disease,6689
53836,metabolic complication,6692
57639,metabolic disease,6695
57446,metabolic disorder,6697
49520,metabolic dysfunction,6699
53869,metabolic endotoxemia,6701
55680,metabolic factor,6704
56660,metabolic flexibility,6705
57566,metabolic health,6707
53959,metabolic parameter,6715
52851,metabolic profile,6717
57266,metabolic programming,6718
56241,metabolic rate,6719
56744,metabolic risk,6722
54000,metabolic risk factor,6724
56812,metabolic surgery,6730
57805,metabolic syndrome,6731
56791,metabolically healthy obese,6739
36197,metabolically healthy obesity,6741
57117,metabolism,6742
57323,metabolomics,6747
52347,metabonomics,6748
52285,metagenomics,6751
51160,metalloproteinases,6754
49283,metastasis,6758
57787,metformin,6761
55956,methionine,6764
56070,methodology,6767
57188,methods,6768
53478,methotrexate,6769
53073,methylation,6771
45958,methylenetetrahydrofolate reductase,6773
32079,methylphenidate,6776
55789,mexican american,6782
44164,mexican children,6784
55592,mexico,6786
57612,mice,6791
56357,microalbuminuria,6793
30648,microangiopathy,6795
57585,microarray,6796
47947,microarray analysis,6797
41055,microbiome,6800
52775,microbiota,6801
57730,microcirculation,6804
50529,microdeletion,6806
57712,microdialysis,6807
46791,microglia,6811
54571,micronutrient,6814
55201,micronutrient deficiency,6815
57426,microrna,6817
56976,micrornas,6819
48071,microsomal triglyceride transfer protein,6822
28281,microvascular disease,6824
45602,mid-arm circumference,6828
28422,middle age,6831
49219,middle aged,6832
52908,middle aged men,6834
52704,middle aged women,6835
44519,middle east,6840
48735,middle school,6841
47589,midlife,6843
43082,midlife women,6844
54506,migraine,6845
46037,migrant,6848
56002,migration,6849
46342,migration inhibitory factor,6850
51945,mild cognitive impairment,6851
56964,military,6853
57696,military personnel,6854
57714,milk,6855
56598,milk protein,6857
53991,mindfulness,6859
38403,mineral,6865
51314,mineralocorticoid receptor,6868
56326,minimally invasive,6874
57097,minimally invasive surgery,6876
53375,minority,6882
56059,minority health,6884
56168,mirna,6891
57010,miscarriage,6896
56301,misclassification,6897
57445,mitochondria,6904
56190,mitochondrial biogenesis,6908
57028,mitochondrial dysfunction,6911
53819,mitochondrial function,6912
51841,mitogen-activated protein kinase,6922
46007,mitotic clonal expansion,6923
55205,mobile phone,6933
50949,mobility,6935
55997,mobility limitation,6936
57639,model,6939
52079,modeling,6940
53771,modelling,6942
55581,moderate-to-vigorous physical activity,6951
52328,moderation,6952
46661,modifiable risk factor,6954
28386,molecular biology,6959
54544,molecular epidemiology,6963
54639,molecular imaging,6964
53448,molneuro,6969
56480,monitoring,6975
56866,monocyte,6983
40158,monocyte chemoattractant protein,6984
57200,monocyte chemoattractant protein 1,6985
34349,monogenic obesity,6987
57409,monosodium glutamate,6990
52898,monotherapy,6994
57149,monounsaturated fatty acid,6995
56691,mood,7000
57127,mood disorder,7002
57611,morbid,7007
46746,morbid obese patient,7008
57769,morbid obesity,7009
56979,morbidity,7010
55624,morbidly obese,7011
57431,morocco,7018
44458,morphine,7019
55364,morphology,7020
56874,morphometry,7021
57709,mortality,7023
51993,mortality risk,7024
56200,mother,7026
55831,motility,7032
57054,motivation,7033
57384,motivational interviewing,7034
57158,motor activity,7038
57327,motor performance,7043
52041,motor skill,7044
55502,mouse model,7051
39144,mr spectroscopy,7063
52253,mrna,7065
51589,mrna expression,7066
55795,mrsa,7067
53360,mtor,7068
56185,mufa,7073
54483,multi-detector computed tomography,7082
56729,multidisciplinary,7084
56622,multilevel analysis,7093
50667,multilevel model,7094
34901,multimorbidity,7097
55584,multiple health behavior,7100
54779,multiple imputation,7101
54966,multiple myeloma,7104
50670,multiple sclerosis,7107
50852,multivariate analysis,7115
57240,muscle,7120
57604,muscle damage,7126
55919,muscle mass,7134
57286,muscle strength,7140
52329,muscular fitness,7143
54824,musculoskeletal,7145
43030,musculoskeletal disorder,7146
54805,musculoskeletal pain,7148
50799,mutation,7156
44200,mutation analysis,7157
52491,mutations,7159
57306,mvpa,7161
41624,myocardial blood flow,7168
57350,myocardial infarction,7171
54199,myocardial ischemia,7172
52771,myocardial perfusion,7174
37920,myocardial perfusion imaging,7175
54670,myocardium,7179
54634,myo-inositol,7180
43551,myokine,7181
51715,myometrium,7182
57261,myopia,7184
57418,myostatin,7185
56636,n-3 fatty acid,7196
56935,n-3 polyunsaturated fatty acid,7197
56185,n-3 pufa,7198
42489,nadph,7204
55067,nadph oxidase,7205
54406,naloxone,7209
48672,naltrexone,7210
57686,nampt,7211
57423,narcolepsy,7214
54729,naringenin,7215
57734,nash,7222
54750,national health and nutrition examination survey,7227
51194,national survey,7234
50112,nationwide inpatient sample,7236
53955,native american,7237
54624,natriuretic peptide,7241
43157,natural history,7247
50597,natural killer cell,7249
54166,natural killer t cell,7250
28413,natural orifice translumenal endoscopic surgery,7252
56333,natural product,7253
49305,nausea,7258
49887,neck circumference,7262
40243,neck pain,7263
41296,necrotizing fasciitis,7265
55307,negative affect,7268
57642,neighborhood,7274
55590,neoadjuvant chemotherapy,7288
56025,neoliberalism,7290
56550,neonatal mortality,7297
50072,neonate,7299
50783,neoplasm,7302
56449,neopterin,7303
56727,nepal,7305
51673,nephrectomy,7306
56563,nephrolithiasis,7307
46116,nephropathy,7308
57008,nephrotic syndrome,7309
34972,nesfatin-1,7313
54835,network,7317
56585,neural tube defect,7323
52936,neurodegeneration,7327
57004,neurogenesis,7331
54803,neuroimaging,7333
35697,neuromodulation,7340
47250,neurons,7346
56675,neuropathic pain,7347
50626,neuropathy,7348
57378,neuropeptide y,7351
57186,neuropeptides,7355
47160,neuroprotection,7361
56688,neuropsychology,7365
55150,neuroscience,7366
47452,neurotensin,7369
57647,neuroticism,7370
31545,neurotransmitter,7372
56810,neutrophil,7376
57189,new zealand,7383
55270,newborn,7385
35921,next generation sequencing,7387
55797,nhanes,7389
52225,niacin,7394
51278,nicotine,7396
56797,nigeria,7399
44621,nigerian,7400
41088,night eating,7401
50210,night eating syndrome,7403
57403,nitric oxide,7409
57397,nitric oxide synthase,7411
52953,nmr,7419
22946,nocturia,7426
49467,nomogram,7433
57774,nonalcoholic fatty liver disease,7437
57733,nonalcoholic steatohepatitis,7438
46734,noncommunicable disease,7442
57409,nonesterified fatty acid,7447
51708,non-exercise activity thermogenesis,7449
51946,non-hodgkin lymphoma,7451
57354,non-invasive ventilation,7457
46057,non-obese,7464
55433,non-shivering thermogenesis,7470
52354,noradrenaline,7472
55651,norepinephrine,7477
50844,normal glucose tolerance,7483
56576,normal weight,7485
53337,normal weight obesity,7486
52941,norway,7497
43834,notes,7499
50095,nsqip,7505
52483,nt-probnp,7507
56151,nuclear factor erythoid 2 related factor 2,7510
56838,nuclear factor kappa b,7511
52035,nuclear magnetic resonance,7512
57007,nuclear receptor,7513
30874,nucleobindin2,7514
55351,nucleus accumbens,7516
42094,nucleus of the solitary tract,7518
56128,nurse,7524
55859,nursing,7527
56140,nutrient,7532
57024,nutrient intake,7534
53002,nutrigenetics,7538
56544,nutrigenomics,7539
57539,nutrition,7540
55785,nutrition and diet,7541
55171,nutrition assessment,7545
44546,nutrition disorder,7548
55694,nutrition education,7549
48633,nutrition intervention,7552
38920,nutrition knowledge,7553
54288,nutrition labeling,7554
57041,nutrition policy,7555
57391,nutrition status,7558
57063,nutrition survey,7560
55671,nutrition transition,7562
57596,nutritional assessment,7565
52955,nutritional deficiency,7569
57168,nutritional education,7570
33027,nutritional epidemiology,7571
46237,nutritional habit,7573
51952,nutritional intake,7576
56369,nutritional intervention,7577
44050,nutritional knowledge,7578
22003,nutritional risk,7584
57706,nutritional status,7587
52311,nuts,7593
56719,obese,7599
56672,obese adolescent,7600
57774,obese children,7604
56294,obese mice,7608
54771,obese patient,7610
44052,obese rat,7612
53374,obese women,7613
57267,obese zucker rat,7614
57811,obesity,7615
49400,obesity bias,7621
56265,obesity discourse,7623
56160,obesity hypoventilation syndrome,7627
57343,obesity index,7630
42880,obesity management,7632
56837,obesity paradox,7635
52031,obesity policy,7637
56899,obesity prevalence,7638
57044,obesity prevention,7639
24770,obesity prone,7640
50080,obesity resistance,7643
30314,obesity risk,7644
52926,obesity stigma,7646
57680,obesity surgery,7648
50421,obesity therapy,7651
56820,obesity treatment,7652
57141,obesity trend,7653
44603,obesity/complication,7656
55244,obesity/epidemiology,7657
38658,obesity/prevention  control,7660
51412,obesity-induced inflammation,7662
49574,obesity-prone,7663
44473,obesity-related glomerulopathy,7666
49574,obesity-resistant,7668
57485,obesogenic environment,7671
57085,obestatin,7673
38241,obr,7678
51068,observation,7680
56944,observational study,7681
47066,obstetric,7683
48772,obstetric anesthesia,7684
45692,obstruction,7690
57549,obstructive,7691
57549,obstructive sleep apnea,7693
56495,obstructive sleep apnea syndrome,7694
51359,occupation,7697
51437,occupational exposure,7701
56684,occupational health,7702
57092,octreotide,7709
56049,odds ratio,7710
57099,offspring,7724
56754,olanzapine,7732
49085,old age,7733
51343,older,7734
57566,older adult,7735
51345,older people,7738
28414,older person,7739
38583,older women,7740
54572,oleanolic acid,7743
50259,oleate,7744
32830,oleic acid,7745
56347,oleoyl-estrone,7747
52848,oleoylethanolamide,7748
33096,oletf,7749
56975,olfaction,7751
44911,oligomenorrhea,7758
43526,olive oil,7760
54197,oman,7763
50596,omega-3,7766
57713,omega-3 fatty acid,7767
35638,omega-6,7770
51289,omentectomy,7774
50570,omentin,7775
34065,omentin-1,7776
45211,omentum,7778
57032,oncology,7781
46747,online,7785
57470,oocyte,7792
38202,open gastric bypass,7797
30081,operative time,7803
46693,opioid,7805
56827,opioids,7809
56049,or,7817
57109,oral antidiabetic drug,7820
57708,oral health,7826
57423,orexin,7838
48077,organization and administration of school health program,7843
48441,organochlorine pesticide,7846
54690,orlistat,7847
57782,osteoarthritis,7860
55647,osteoblast,7862
38852,osteoblastogenesis,7863
53406,osteocalcin,7864
55647,osteoclast,7866
52373,osteopenia,7871
43317,osteopontin,7873
57265,osteoporosis,7874
51896,osteoprotegerin,7875
57810,outcome,7877
57341,outcome assessment,7878
55263,outcomes research,7886
53700,outpatient,7891
54608,ovarian reserve,7897
54716,ovariectomy,7900
56999,ovary,7901
57435,ovary cancer,7902
54720,overactive bladder,7904
55480,overall survival,7905
56257,overeating,7908
54441,overfeeding,7911
56991,overnutrition,7913
44718,overweight,7921
50826,overweight and obese,7922
57700,overweight and obesity,7923
49977,overweight children,7924
54707,overweight prevention,7929
54284,ovulation,7933
33122,ovulation induction,7934
57599,oxidation,7939
51860,oxidative damage,7941
53261,oxidative metabolism,7942
51484,oxidative phosphorylation,7943
57805,oxidative stress,7944
52903,oxidized  low density lipoprotein,7945
54060,oxygen,7947
53728,oxygen consumption,7948
42689,oxygen uptake,7951
55403,oxyntomodulin,7954
57775,oxytocin,7957
46698,p300,7963
39319,p38,7964
56050,p38 mitogen-activated protein kinase,7965
33611,p53,7967
52191,p62,7968
49936,pacemaker,7970
57650,pacific,7971
56518,pacific island,7972
49260,pacific islander,7973
39394,packaging,7976
56867,paediatric,7977
54892,paediatric obesity,7978
57773,pain,7979
55671,pakistan,7987
49964,palatability,7989
48479,palatable food,7992
56623,palmitate,7997
51610,palmitic acid,7998
51610,palmitoleic acid,7999
34954,panax ginseng,8001
52410,pancreas,8003
55184,pancreas transplantation,8005
57420,pancreatic cancer,8008
55794,pancreatic islet,8010
56766,pancreatic lipase,8011
57684,pancreatic neoplasm,8013
56172,pancreatic polypeptide,8014
56161,pancreatic-cell,8016
57684,pancreaticoduodenectomy,8017
56879,pancreatitis,8018
19920,pandemic influenza,8020
55558,panel data,8021
55455,panniculectomy,8023
47447,papilledema,8025
23140,paraoxonase,8031
42080,paraplegia,8032
56720,parathyroid hormone,8035
44201,paraventricular nucleus,8037
43636,parental bmi,8047
39152,parental control,8049
55491,parental education,8051
46428,parental obesity,8059
44501,parental perception,8060
55527,parent-child relationship,8067
55423,parenteral nutrition,8068
57770,parenting,8069
57099,parents,8075
57785,parity,8077
56594,parkinson disease,8079
34908,participation,8085
54213,particulate matter,8090
56539,passive smoking,8095
48942,patent foramen ovale,8099
57567,paternal,8100
57586,pathogenesis,8108
55912,pathology,8111
57534,pathophysiology,8112
56835,patient,8114
52552,patient compliance,8117
55951,patient education,8120
46407,patient outcome,8126
54286,patient safety,8130
55382,patient satisfaction,8131
55514,patient-reported outcome,8134
54890,pavlovian conditioning,8139
39852,peak oxygen consumption,8148
52023,peak oxygen uptake,8149
57023,pedagogy,8154
43877,pedf,8156
56560,pediatric obesity,8161
38302,pediatric overweight,8163
57085,pediatrics,8169
56178,pedometer,8170
57651,peer,8172
54903,peer effect,8175
56055,pentose phosphate pathway,8192
57378,peptide yy,8195
48442,peptides,8197
51954,perceived stress,8209
42786,perceived weight,8212
55101,percent body fat,8214
50412,percentage body fat,8218
57711,percentile,8220
57630,perception,8221
50382,perceptions,8224
50146,percutaneous,8226
55753,percutaneous coronary intervention,8227
47648,perforation,8233
48853,performance,8234
56221,pericardial fat,8237
52429,perilipin,8239
56550,perinatal mortality,8241
55772,perinatal outcome,8243
57119,perinatal programming,8244
57502,periodontal disease,8248
53087,periodontitis,8252
57153,perioperative complication,8254
56706,peripheral arterial disease,8256
56741,peripheral artery disease,8257
56935,peripheral blood mononuclear cell,8258
57585,peripheral blood mononuclear cells,8259
56623,peripheral neuropathy,8263
27069,peripheral quantitative computed tomography,8264
51365,peripheral vascular disease,8265
53676,peritoneal dialysis,8266
56979,peritonitis,8267
52351,perivascular adipose tissue,8268
53186,perivascular fat,8269
24209,permeability,8270
57430,peroxisome proliferator-activated receptor,8274
57204,peroxisome proliferator-activated receptor 2,8275
57012,peroxisome proliferator-activated receptor alpha,8278
56176,peroxisome proliferator-activated receptor delta,8282
54458,peroxisome proliferator-activated receptor delta gamma,8283
54042,peroxisome proliferator-activated receptor gamma,8284
49802,persistence,8289
54731,persistent organic pollutant,8290
57767,personality,8297
50484,personalized medicine,8301
51033,peru,8306
50559,pesticide,8307
47404,pet,8308
48891,pgc-1a,8313
57631,pharmacodynamic,8326
36149,pharmacoepidemiology,8328
56046,pharmacogenetic,8329
50045,pharmacokinetic,8331
57534,pharmacology,8335
41593,pharmacophore,8336
55876,pharmacotherapy,8338
53547,pharmacy,8340
52422,phenolic compound,8348
54834,phenomenology,8350
57243,phenotype,8351
55499,phentermine,8353
31923,phenylketonuria,8354
57101,phenytoin,8355
53351,pheochromocytoma,8356
56426,phosphate,8361
42658,phosphatidylinositol 3-kinase,8365
52822,phosphoenolpyruvate carboxykinase,8366
57091,phosphoinositide 3-kinase,8367
50676,phospholipid,8370
55991,phosphorylation,8372
57808,physical activity,8385
54632,physical activity environment,8390
42712,physical activity level,8392
51239,physical activity questionnaire,8394
28764,physical activity/exercise,8395
54778,physical education,8402
56394,physical environment,8405
50059,physical examination,8407
56908,physical exercise,8408
57803,physical fitness,8410
49526,physical fitness and sport,8411
55869,physical function,8413
36339,physical growth,8414
53889,physical health,8415
54109,physical inactivity,8417
55086,physical performance,8418
31561,physical therapy,8421
40912,physical training,8422
56835,physician,8424
56835,physician-patient relation,8428
33774,physiology,8434
54073,physiotherapy,8436
56145,phytochemicals,8438
52227,pig,8448
54004,pioglitazone,8452
57439,pitavastatin,8454
54945,pituitary,8456
46629,pituitary adenoma,8457
57002,placenta,8462
54023,planning,8463
51280,plant sterols,8465
54516,plantar fasciitis,8466
55865,plaque,8467
53249,plasma,8468
44919,plasma cholesterol,8470
46412,plasma glucose,8473
46305,plasma viscosity,8478
57732,plasminogen activator inhibitor 1,8482
36574,plastic surgery,8484
55939,platelet,8487
52300,platelet aggregation,8490
57333,play,8495
41027,pleiotropy,8500
50250,plication,8502
57702,pneumonia,8505
39728,pneumoperitoneum,8506
55645,poland,8510
57780,policy,8512
54591,policy change,8514
52079,policy evaluation,8515
57605,polychlorinated biphenyl,8522
35721,polychlorinated biphenyls,8523
57540,polycystic ovary syndrome,8528
45040,polymerase chain reaction,8536
46039,polymerase chain reaction-restriction fragment length polymorphism,8537
57442,polymorphism,8539
49892,polypharmacy,8543
43822,polyphenol,8544
45796,polysomnogram,8547
57126,polysomnography,8548
57347,polyunsaturated fatty acid,8551
56828,pooled analysis,8554
36721,pops,8557
55036,population,8558
34840,population attributable fraction,8559
53769,population attributable risk,8560
57089,population health,8566
54432,population study,8568
47507,population surveillance,8569
51018,population survey,8570
56401,population-based,8572
49899,population-based study,8576
40919,portal vein thrombosis,8586
54502,portion control,8588
54587,portion size,8591
56415,portugal,8597
55750,positive airway pressure,8601
55882,positron emission tomography,8607
57787,postmenopausal women,8615
54095,postnatal growth,8618
53200,postoperative,8620
56765,postoperative complication,8621
56827,postoperative pain,8624
57504,postpartum,8626
52847,postpartum period,8628
50130,postpartum weight retention,8629
57237,postprandial,8630
51657,postprandial lipaemia,8632
50735,postprandial lipemia,8634
51736,postprandial metabolism,8636
52016,postprandial period,8637
50513,postprandial state,8638
37558,postural balance,8645
35650,postural stability,8647
39525,postural sway,8648
55965,posture,8649
50501,potato,8653
56733,poverty,8663
38535,power,8664
53408,pp,8666
52215,practice,8669
48691,practice guideline,8670
57242,prader-willi syndrome,8674
54014,pramlintide,8675
57416,pravastatin,8676
53922,preadipocyte,8678
54868,preadolescent,8680
34827,prebiotic,8685
56596,precocious puberty,8686
47776,preconception care,8688
55773,prediabetes,8690
57410,pre-diabetes,8691
56806,prediction,8697
55464,prediction equation,8698
57042,prediction model,8699
57562,predictive equation,8703
45042,predictive value,8707
57497,predictor,8708
57675,pre-eclampsia,8713
48240,pref-1,8714
54580,preference,8715
50752,prefrontal cortex,8717
57785,pregnancy,8719
56830,pregnancy complication,8721
57740,pregnancy outcome,8722
52057,pregnant women,8727
57392,prehypertension,8728
57218,prejudice,8731
47613,premature birth,8734
54123,prematurity,8736
55802,premenopausal women,8737
57605,prenatal,8739
55657,prenatal care,8741
51221,prenatal exposure,8742
39391,prenatal programming,8745
57533,preoperative assessment,8748
19756,preoperative evaluation,8749
50840,preoperative weight loss,8750
53673,prepregnancy bmi,8752
42023,prepubertal,8755
57401,preschool,8758
57545,preschool children,8760
42786,preschool-aged children,8762
54408,preschooler,8763
41332,pressure,8766
55374,pressure to eat,8768
57488,pressure ulcer,8769
52380,preterm birth,8776
56614,preterm delivery,8777
57757,prevalence,8780
57690,prevalence of obesity,8781
57725,prevention,8784
57193,prevention  control,8785
55705,prevention research,8788
56785,preventive medicine,8789
37195,primary,8793
57761,primary care,8794
56892,primary health care,8798
33790,primary healthcare,8800
52087,primary prevention,8801
56536,primary school,8803
53981,priming,8808
54199,principal component analysis,8810
44209,pro12ala polymorphism,8815
40527,probiotic,8820
51068,process evaluation,8827
56546,procyanidin,8830
57088,progesterone,8839
56619,progesterone receptor,8840
56948,prognosis,8841
54873,prognostic factor,8842
15466,program,8843
54377,program evaluation,8845
57275,programming,8849
55550,progression,8851
49140,progressive ratio,8853
57260,proinflammatory cytokine,8855
41833,proinsulin,8857
47991,projection,8858
56804,prolactin,8861
56286,prolactinoma,8862
56869,proliferation,8865
53091,promoter,8867
56241,proopiomelanocortin,8869
51844,proopiomelanocortin neuron,8870
54157,propensity score,8874
53052,prophylaxis,8875
42574,propofol,8877
48357,prospective,8881
57112,prospective cohort,8882
57668,prospective cohort study,8883
57263,prospective study,8886
55915,prostate,8890
56531,prostate cancer,8892
50202,prostate specific antigen,8893
56042,prostatectomy,8895
55863,prostatic hyperplasia,8896
57182,prostatic neoplasm,8897
41800,protective factor,8900
56601,protein,8901
51569,protein intake,8908
46078,protein kinase a,8909
52279,protein kinase b,8910
39600,protein kinase c,8911
48993,protein metabolism,8913
50824,protein oxidation,8914
46780,protein tyrosine phosphatase,8920
54172,protein tyrosine phosphatase 1b,8921
52522,protein tyrosine phosphatase 1b inhibitor,8922
44094,protein-energy malnutrition,8926
56829,proteinuria,8928
52654,proteome,8929
57323,proteomic,8930
43288,proton magnetic resonance spectroscopy,8931
34453,proton pump inhibitor,8932
53896,psammomys obesus,8935
54848,p-selectin,8936
53757,pseudohypoparathyroidism,8940
55188,pseudotumor cerebri,8942
56853,psoriasis,8944
34548,psoriasis vulgaris,8945
50891,psoriatic arthritis,8946
53182,psychiatric,8947
45627,psychiatric disorder,8949
57685,psychiatry,8953
35694,psychological,8956
57373,psychological aspect,8957
50697,psychological assessment,8959
57700,psychological distress,8960
57026,psychological evaluation,8963
34897,psychological factors,8964
56009,psychological stress,8971
57731,psychological well-being,8973
55810,psychology,8974
56718,psychometric,8975
40933,psychometric property,8976
57127,psychopathology,8979
43190,psychosis,8981
50160,psychosocial,8982
54397,psychosocial adjustment,8983
56557,psychosocial factors,8986
50695,psychosocial functioning,8988
56194,psychosocial stress,8990
46111,psychotic disorder,8996
43167,psychotropic drug,8997
56638,pubertal stage,9003
57482,puberty,9004
57726,public health,9007
56063,public health policy,9009
37000,public opinion,9014
57628,public policy,9015
35633,puerto rico,9021
56469,pulmonary embolism,9026
52181,pulmonary function,9028
56256,pulmonary function test,9029
57354,pulmonary hypertension,9030
56758,pulmonary thromboembolism,9032
47586,pulse oximetry,9036
55674,pulse pressure,9037
56863,pulse wave velocity,9038
50613,qatar,9060
55764,qt interval,9062
48808,qtl,9063
56833,qualitative,9066
56013,qualitative analysis,9067
55080,qualitative research,9068
54425,quality,9070
57082,quality control,9072
55977,quality improvement,9073
54880,quality of care,9075
57673,quality of life,9077
55508,quantile regression,9083
48831,quantitative rt-pcr,9090
56624,quantitative trait loci,9093
57311,quercetin,9097
57385,questionnaire,9098
46986,quetiapine,9101
54086,quicki,9102
52637,rabbit,9112
56076,race,9113
56110,race/ethnicity,9115
55330,racial difference,9117
55569,racial disparity,9118
28608,radiation,9122
52865,radiation dose,9123
56124,radiation therapy,9125
55915,radical prostatectomy,9127
30608,radio frequency,9128
57114,radiology,9130
53867,radiotherapy,9132
41196,raine study,9136
51334,randomised controlled trial,9142
57072,randomised trial,9143
52237,randomized,9144
57278,randomized clinical trial,9145
53504,randomized control trial,9146
57245,randomized controlled trial,9148
55660,rapid eye movement sleep,9152
53634,rapid weight gain,9154
57403,rat,9160
55054,rat model,9162
56355,reactive oxygen species,9169
38462,readmission,9173
51984,real-time polymerase chain reaction,9178
44338,receiver operating characteristic,9182
23595,receiver operating characteristic curve,9183
54061,receptor,9186
55118,recommendation,9192
54891,recovery,9195
56886,recruitment,9200
57763,rectal cancer,9201
57290,recurrence,9204
52400,red blood cell,9210
56682,red meat,9212
48058,redox,9215
30625,reduced rank regression,9217
56940,reference value,9226
57553,reflux,9228
52484,reflux esophagitis,9230
50962,regeneration,9234
51368,regional adiposity,9237
52760,registry,9246
36350,regression analysis,9247
51452,regulation,9248
48526,regulatory t cell,9251
56329,rehabilitation,9252
47402,reinforcement,9256
48146,relapse,9261
34860,relative risk,9269
43886,relative weight,9270
57802,reliability,9275
51955,religion,9276
51616,remission,9277
53378,remodeling,9278
50649,renal,9280
49095,renal biopsy,9281
34982,renal cancer,9283
50224,renal cell,9284
51673,renal cell cancer,9285
53915,renal cell carcinoma,9286
51674,renal disease,9288
35282,renal dysfunction,9289
56046,renal failure,9290
57676,renal function,9292
9777,renal impairment,9294
56426,renal insufficiency,9296
33354,renal replacement therapy,9297
48996,renal transplant,9299
54418,renal transplantation,9300
41303,renin,9301
55833,renin-angiotensin system,9303
47733,renin-angiotensinaldosterone system,9304
41053,reoperation,9306
40294,repair,9308
56349,repeatability,9310
56937,reperfusion,9314
56349,reproducibility,9326
53206,reproducibility of result,9327
56501,reproduction,9328
43591,reproductive factor,9329
52552,research,9335
54471,research purpose modeling/relationship testing,9346
54471,residence characteristics,9350
57604,resistance,9356
54211,resistance exercise,9358
57804,resistance training,9359
54697,resistant hypertension,9360
48478,resistant starch,9361
57597,resistin,9363
55750,respiration,9367
56298,respiratory failure,9372
57611,respiratory function test,9374
57270,respiratory mechanics,9376
23178,respiratory muscle,9377
32462,respiratory quotient,9378
50463,respiratory symptom,9381
46696,response inhibition,9383
56108,restenosis,9392
57326,resting energy expenditure,9393
57264,resting metabolic rate,9395
55575,restless legs syndrome,9398
47060,restrained eating,9401
56035,restraint,9402
57543,restriction,9408
50785,restrictive procedure,9410
52019,restrictive surgery,9411
57597,resveratrol,9414
53766,retention,9417
