keyword,id
molecular dynamics,6964
molecular dynamics simulation,6965
molecular epidemiology,6966
molecular imaging,6967
molecular marker,6968
molecular mechanism,6969
molecular modeling,6970
molecular obesity,6971
molneuro,6972
molybdenum,6973
momordica charantia,6974
monetary discounting,6975
monetary incentives,6976
money choice questionnaire,6977
monitoring,6978
monitoring framework,6979
monoacylglycerol acyltransferase,6980
monoacylglycerol lipase,6981
monoclonal antibody,6982
monocyte,6983
monocyte chemoattractant protein,6984
monocyts/macrophage,6985
monogenic obesity,6986
mononuclear cell,6987
mononuclear phagocyte system,6988
monosodium glutamate,6989
monosodium l-glutamate,6990
monosodium urate crystal,6991
monotherapy,6992
monounsaturated fatty acid,6993
monovalerianester a,6994
monozygotic twins,6995
montreal,6996
monw,6997
mood,6998
mood and cognitive symptoms,6999
mood disorder,7000
mood induction,7001
moraceae,7002
moral judgment,7003
morality,7004
morbid,7005
morbid obese patient,7006
morbid obesity,7007
morbidity,7008
morbidly obese,7009
morgagni-stewart-morel syndrome,7010
moringa oleifera,7011
morning anorexia,7012
moro juice,7013
moroccan,7014
moroccan adolescent,7015
morocco,7016
morphine,7017
morphology,7018
morphometry,7019
morris water maze,7020
mortality,7021
mortality risk,7022
mother,7023
mother-child dyad,7024
mother-child interaction,7025
motherhood,7026
mother-infant feeding interaction,7027
motility,7028
motivation,7029
motivational interviewing,7030
motives for physical activity,7031
motor ability,7032
motor act scanivity,7033
motor activity,7034
motor activity/physiology,7035
motor competence,7036
motor coordination,7037
motor fitness,7038
motor performance,7039
motor skill performance,7040
motor skill,7041
motor vehicle collision,7042
motor vehicle crash,7043
motor vehicle fatality,7044
mouse,7045
mouse core gut microbiota,7046
mouse model,7047
mouse pan-gut microbiota,7048
mouse strain,7049
mouthful food volume,7050
mouthful volume,7051
movement,7052
movement disorder,7053
movement pattern,7054
movement skill,7055
movi-kids,7056
moxonidine,7057
mr imaging,7058
mr spectroscopy,7059
mrandomized controlled trial,7060
magnetic resonance imaging disease activity,7061
mrna,7062
mrna expression,7063
multidrug resistance-associated protein 4,7064
mortality risk score,7065
mrsa,7066
monosodium glutamate obese mice,7067
mitochondrial isoform,7068
methylenetetrahydrofolate reductase c677t,7069
mtor,7070
mtorc1,7071
mtorc2,7072
mtrr,7073
mucosal immunity,7074
mufa,7075
mulberry leaf,7076
multi potential bioactivities,7077
multicenter study,7078
multichannel intraluminal impedance-ph,7079
multicolor cellular imaging,7080
multicomponent model,7081
multicompartmental modelling,7082
multicriteria mapping,7083
multidimensional approach,7084
multidisciplinary,7085
multidisciplinary team,7086
multidisciplinary treatment,7087
multidrug resistance-associated protein,7088
multiethnic,7089
multifactor dimensionality reduction,7090
multilayer,7091
multilevel analysis,7092
multilevel model,7093
multilocus genetic composite,7094
multi-method study,7095
multimorbidity,7096
multinomial treatment regression,7097
multi-object ct scanning,7098
multiple health behavior,7099
multiple imputation,7100
multiple informant,7101
multiple mediation model,7102
multiple myeloma,7103
multiple organ failure,7104
multiple reaction monitoring,7105
multiple sclerosis,7106
multiple skinfold anthropometry,7107
multisectoral policies,7108
multi-sensor integration,7109
multislice computed tomography,7110
multi-stakeholder partnership,7111
multitarget inhibitor,7112
multivariate,7113
multivariate analysis,7114
multi-walled carbon nanotube,7115
muraglitazar,7116
murcs association,7117
murine model,7118
muscle,7119
muscle architecture,7120
muscle atrophy,7121
muscle biopsy,7122
muscle contraction,7123
muscle cross-sectional area,7124
muscle damage,7125
muscle endurance,7126
muscle fat,7127
muscle functional capacity,7128
muscle glucose uptake,7129
muscle hypertrophy,7130
muscle length,7131
muscle lipid,7132
muscle mass,7133
muscle mitochondria,7134
muscle power,7135
muscle quality,7136
muscle regeneration,7137
muscle stimulation,7138
muscle strength,7139
muscle wasting,7140
muscular dystrophy,7141
muscular fitness,7142
muscular strength,7143
musculoskeletal,7144
musculoskeletal disorder,7145
musculoskeletal modeling,7146
musculoskeletal pain,7147
musculoskeletal symptom,7148
musculoskeletal system,7149
mushroom,7150
music,7151
mussel,7152
mutagenesis,7153
mutans streptococci,7154
mutation,7155
mutation analysis,7156
mutation screen,7157
mutations,7158
mutual interaction,7159
mvpa,7160
myasthenia gravis,7161
myelodysplastic syndrome,7162
myeloid-derived suppressor cell,7163
myelomeningocele,7164
myelopathy,7165
myelopoiesis,7166
myocardial blood flow,7167
myocardial dysfunction,7168
myocardial function,7169
myocardial infarction,7170
myocardial ischemia,7171
myocardial performance index,7172
myocardial perfusion,7173
myocardial perfusion imaging,7174
myocardial revascularization,7175
myocardil infarct scanion,7176
myocarditis,7177
myocardium,7178
myo-inositol,7179
myokine,7180
myometrium,7181
myopathy,7182
myopia,7183
myostatin,7184
myotomy,7185
myotonic dystrophy type 1,7186
myotube,7187
myplate,7188
myrciaria jaboticaba berg,7189
myricetin,7190
myrtaceae,7191
myth,7192
mytilus edulis,7193
n-3,7194
n-3 fatty acid,7195
n-3 polyunsaturated fatty acid,7196
n-3 pufa,7197
n-6,7198
n-6 pufa,7199
na,7200
n-acetylcarnosine,7201
nad,7202
nadph,7203
nadph oxidase,7204
nafld,7205
nafld fibrosis score,7206
nailing,7207
naloxone,7208
naltrexone,7209
nampt,7210
nanoemulsion,7211
nanomedicine,7212
narcolepsy,7213
naringenin,7214
naringin,7215
narrative,7216
narrative policy framework,7217
narrative resistance,7218
narrow hands and feet,7219
nasal obstruction,7220
nash,7221
nateglinide,7222
nation,7223
national cholesterol education program,7224
national difference,7225
national health and nutrition examination survey,7226
national hispanic medical association,7227
national longitudinal study of adolescent health,7228
national longitudinal study of youth,7229
national longitudinal survey of youth,7230
national medical association,7231
national school lunch program,7232
national survey,7233
nationally representative sample,7234
nationwide inpatient sample,7235
native american,7236
native banana starch,7237
native hawaiian health,7238
nativity,7239
natriuretic peptide receptor,7240
natriuretic peptide,7241
natural compound,7242
natural environment,7243
natural experiment,7244
natural experimental study,7245
natural history,7246
natural imidazolecontaining peptidomimetics,7247
natural killer t cell,7248
natural language processing,7249
natural orifice translumenal endoscopic surgery,7250
natural product,7251
natural resource,7252
natural supplement,7253
naturally occurring mutation,7254
nature,7255
nausea,7256
n-back task with lure,7257
ncc,7258
ncep,7259
neck circumference,7260
neck pain,7261
necrosis,7262
necrotizing fasciitis,7263
needle length,7264
needs assessment,7265
nonesterified fatty acid,7266
negative affect,7267
negative affectivity,7268
negative emotion,7269
negative outcome learning,7270
negative pressure wound therapy,7271
neglect,7272
neighborhood,7273
neighborhood characteristics,7274
neighborhood effect,7275
neighborhood environment,7276
neighborhood food environment,7277
neighborhood safety,7278
neighborhood ses,7279
neighborhood support for physical activity,7280
neighborhood location,7281
neighborhood self-selection,7282
neigrowth hormoneborhood,7283
nelumbo nucifera,7284
nelumbo nucifera gaertn,7285
neo pi-r,7286
neoadjuvant chemotherapy,7287
neointimal formation,7288
neoliberalism,7289
neonatal,7290
neonatal adiposity,7291
neonatal anthropometry,7292
neonatal body composition,7293
neonatal handling,7294
neonatal mice,7295
neonatal mortality,7296
neonatal outcome,7297
neonate,7298
neophobia,7299
neoplasia,7300
neoplasm,7301
neopterin,7302
neovascularization,7303
nepal,7304
nephrectomy,7305
nephrolithiasis,7306
nephropathy,7307
nephrotic syndrome,7308
nerve conduction study,7309
nerve stimulation,7310
nesfatin,7311
nesfatin-1,7312
nesidioblastosis,7313
netherland,7314
netnography,7315
network analysis,7316
network biology,7317
network meta-analysis,7318
network,7319
neural,7320
neural network,7321
neural tube defect,7322
neurobehavioral disorder,7323
neurochemistry,7324
neurocognitive,7325
neurodegeneration,7326
neurodegenerative disease,7327
neurodevelopment,7328
neurodevelopmental disorder,7329
neurogenesis,7330
neurogenic bladder,7331
neuroimaging,7332
neuroinflammation,7333
neurology,7334
neuromedin u,7335
neuromedin u receptor agonist,7336
neuromodulation,7337
neuromuscular block,7338
neuronal activity,7339
neuronal cell line,7340
neuronal circuit,7341
neuronal sensing,7342
neurons,7343
neuropathic pain,7344
neuropathy,7345
neuropeptide,7346
neuropeptide s,7347
neuropeptide y,7348
neuropeptide y receptor,7349
neuropeptides,7350
neuroperoimaging,7351
neuroperopathy,7352
neuroperopeptide,7353
neuroperopeptide y,7354
neuroplasticity,7355
neuroprotection,7356
neuropsychiatry,7357
neuropsychological assessment,7358
neuropsychological test,7359
neuropsychology,7360
neuroscience,7361
neurosteroid,7362
neurosurgery,7363
neurotensin,7364
neuroticism,7365
neurotoxicity,7366
neurotransmitter,7367
neurotransmitter precursor,7368
neurotrophin,7369
neutropenia,7370
neutrophil,7371
neutrophil elastase,7372
neutrophil gelatinase-associated lipocalin,7373
neutrophil recruitment,7374
new media,7375
new technology,7376
new york city,7377
new zealand,7378
new zealand obese mouse,7379
newborn,7380
new-onset diabetes mellitus after transplantation,7381
next generation sequencing,7382
nuclear factor kappa b,7383
nfl,7384
normal glucose tolerance,7385
nhanes,7386
nhanes 3,7387
nhird,7388
nhs,7389
nhs cost,7390
niacin,7391
nicotinamide,7392
nicotine,7393
nicotine dependence,7394
nigella sativa,7395
nigeria,7396
nigerian,7397
night eating,7398
night eating questionnaire,7399
night eating syndrome,7400
night work,7401
night-eating,7402
nilco,7403
ninjurin1,7404
nissen fundoplication,7405
nitric oxide,7406
nitric oxide diffusing capacity,7407
nitric oxide synthase,7408
nitrite,7409
nitrogen,7410
nitrogen balance,7411
nitrotyrosine,7412
natural killer cell,7413
nlrp3,7414
nlrp3 inflammasome,7415
nmda,7416
nmr,7417
nmr metabolomic,7418
nmr spectroscopy,7419
neuromedin u analogs,7420
neuromedin u receptor 2,7421
nnos,7422
nnyfs,7423
no evidence of disease activity,7424
nociception,7425
nocturia,7426
nocturnal eating,7427
nocturnal frontal lobe epilepsy,7428
nod mouse,7429
nod-like receptor,7430
nodose ganglion,7431
noise,7432
nomogram,7433
non alcoholic steatohepatitis,7434
non-aids morbidity,7435
nonalcoholic fatty liver,7436
nonalcoholic fatty liver disease,7437
nonalcoholic steatohepatitis,7438
nonbasic mchr1 antagonist,7439
non-celiac gluten sensitivity,7440
nonclassical measurement error,7441
noncommunicable disease,7442
non-compliance adverse event,7443
noncovalent interaction analysis,7444
nondiabetic,7445
nondipper,7446
non-exercise activity,7447
non-exercise activity thermogenesis,7448
non-high density lipoprotein cholesterol,7449
non-hodgkin lymphoma,7450
non-hydrolyzed carnosine,7451
non-inferiority,7452
non-invasive,7453
non-invasive brain stimulation,7454
non-invasive mechanical ventilation,7455
non-invasive ventilation,7456
non-judgement,7457
nonlinear model,7458
nonlinear resistance training,7459
nonmem,7460
non-metabolic,7461
non-nutritive sweetener,7462
non-obese,7463
non-obese diabetes,7464
non-obese diabetic mouse,7465
nonparametric bound,7466
non-reactivity,7467
nonresident parent,7468
non-shivering thermogenesis,7469
non-staple food,7470
noradrenaline,7471
noradrenaline spillover,7472
norbelladine,7473
nordic diet,7474
nordic walking,7475
norepinephrine,7476
norepinephrine challenge,7477
norepinephrine turnover,7478
norm,7479
normal,7480
normal density muscle,7481
normal pregnancy,7482
normal weight,7483
normal weight obesity,7484
normalization,7485
normal-weight,7486
normative data,7487
normative influence,7488
normative overweight,7489
north africa,7490
north india,7491
north indian,7492
northern ireland,7493
northern sweden,7494
norway,7495
not defined,7496
notes,7497
novel object recognition,7498
novelty seeking,7499
nox2,7500
npc1l1,7501
npp1,7502
neuropeptide y receptor y1,7503
neuropeptide y2,7504
nuclear factor erythoid 2 related factor 2,7505
nsqip,7506
n-stearoylethanolamine,7507
nt-probnp,7508
nts,7509
nucleobindin2,7510
nuciferine,7511
nuclear magnetic resonance,7512
nuclear receptor,7513
nucleotide polymorphism,7514
nucleus accumbens,7515
nucleus accumbens shell,7516
nucleus of the solitary tract,7517
nudge,7518
nudge theory,7519
nulliparity,7520
nulliparous,7521
numeracy,7522
nurse support,7523
nurse-patient relation,7524
nurse,7525
nursing,7526
nursing home,7527
nursing professional,7528
nursing student,7529
nutraceutical,7530
nutrient,7531
nutrient density,7532
nutrient intake,7533
nutrient pattern,7534
nutrient profiling,7535
nutrient sensing,7536
nutrigenetics,7537
nutrigenomics,7538
nutrition,7539
nutrition and diet,7540
nutrition and exercise behavior,7541
nutrition and health survey in taiwan elementary school children,7542
nutrition and physical activity practice,7543
nutrition assessment,7544
nutrition behavior,7545
nutrition claim,7546
nutrition disorder,7547
nutrition education,7548
nutrition epidemiology,7549
nutrition information,7550
nutrition intervention,7551
nutrition knowledge,7552
nutrition labeling,7553
nutrition policy,7554
nutrition research,7555
nutrition signpost labeling,7556
nutrition status,7557
nutrition support,7558
nutrition survey,7559
nutrition therapy,7560
nutrition transition,7561
nutritional and health benefit,7562
nutritional and metabolic disease,7563
nutritional assessment,7564
nutritional behaviour,7565
nutritional composition,7566
nutritional counseling,7567
nutritional deficiency,7568
nutritional education,7569
nutritional epidemiology,7570
nutritional genomics,7571
nutritional habit,7572
nutritional health,7573
nutritional indice,7574
nutritional intake,7575
nutritional intervention,7576
nutritional knowledge,7577
nutritional management,7578
nutritional programming,7579
nutritional quality,7580
nutritional recommendation,7581
nutritional requirement,7582
nutritional risk,7583
nutritional risk screening,7584
nutritional risk screening 2002,7585
nutritional status,7586
nutritional supplement,7587
nutritional support,7588
nutritional transition,7589
nutritional value,7590
nutrition-related policy,7591
nuts,7592
oarsi,7593
oat-glucan,7594
oatmeal,7595
oatp1a1,7596
oaxaca decomposition,7597
obese,7598
obese mice,7599
obese adolescent,7600
obese adult,7601
obese boy,7602
obese cat,7603
obese children,7604
obese dog,7605
obese father,7606
obese men,7607
obese mother,7608
obese patient,7609
obese pig,7610
obese rat,7611
obese women,7612
obese zucker rat,7613
obesity,7614
obesity and diabetes,7615
obesity and inflammation,7616
obesity and public health,7617
obesity and weight management,7618
obesity associated protein,7619
obesity bias,7620
obesity complication,7621
obesity discourse,7622
obesity drugs,7623
obesity duration,7624
obesity epidemic,7625
obesity hypoventilation syndrome,7626
obesity identification,7627
obesity in pregnancy,7628
obesity index,7629
obesity intervention,7630
obesity management,7631
obesity model,7632
obesity narrative,7633
obesity paradox,7634
obesity phenotype,7635
obesity policy,7636
obesity prevalence,7637
obesity prevention,7638
obesity prone,7639
obesity re-aim,7640
obesity research,7641
obesity resistance,7642
obesity risk,7643
obesity risk status,7644
obesity stigma,7645
obesity stigmatization,7646
obesity surgery,7647
obesity surgery mortality risk score,7648
obesity susceptibility,7649
obesity therapy,7650
obesity treatment,7651
obesity trend,7652
obesity value,7653
obesity yeast model,7654
obesity/complication,7655
obesity/epidemiology,7656
obesity/overweight,7657
obesity/overweight/weight,7658
obesity/prevention  control,7659
obesity-hypoventilation syndrome,7660
obesity-induced inflammation,7661
obesity-prone,7662
obesity-related disease,7663
obesity-related gene,7664
obesity-related glomerulopathy,7665
obesity-related health behavior,7666
obesity-resistant,7667
obesity-suppressing efficacy,7668
obesogen,7669
obesogenic environment,7670
obesogenic factor,7671
obestatin,7672
objective,7673
objective measurement,7674
objective monitoring,7675
objective stress,7676
obr,7677
obrb,7678
observation,7679
observational study,7680
obsessive-compulsive disorder,7681
obstetric anesthesia,7682
obstetric complication,7683
obstetric thromboembolism,7684
obstetric ultrasound,7685
obstetric,7686
obstruct scanion,7687
obstruct scanive sleep apnea,7688
obstruction,7689
obstructive,7690
obstructive lung disease,7691
obstructive sleep apnea,7692
obstructive sleep apnea syndrome,7693
obstructive sleep apnea-hypopnea syndrome,7694
occupancy,7695
occupation,7696
occupational choice,7697
occupational class,7698
occupational diseases,7699
occupational exposure,7700
occupational health,7701
occupational noise,7702
occupational sitting,7703
occupational status,7704
occupational therapy,7705
oceania,7706
ocst,7707
octreotide,7708
odds ratio,7709
odor,7710
oecd,7711
oedema,7712
oeso,7713
oesophageal adenocarcinoma,7714
oestrogen,7715
oestrogen receptor,7716
off medication,7717
office ergonomics,7718
office visit,7719
official position,7720
off-label use,7721
off-rate,7722
offspring,7723
offspring of diabetic mother,7724
offspring programming,7725
o-glcnac,7726
oral glucose tolerance test,7727
oil,7728
oil drillers,7729
oil-in-water emulsion,7730
okra,7731
olanzapine,7732
old age,7733
older,7734
older adult,7735
older age,7736
older patient,7737
older people,7738
older person,7739
older women,7740
older worker,7741
olea europaea,7742
oleanolic acid,7743
oleate,7744
oleic acid,7745
oleoresin capsicum,7746
oleoyl-estrone,7747
oleoylethanolamide,7748
oletf,7749
oleuropein,7750
olfaction,7751
olfactory,7752
olfactory bulb,7753
olfactory function,7754
olfactory imagery ability,7755
olfactory sensitivity,7756
oligofructose,7757
oligomenorrhea,7758
oligomenorrheic and eumenorrheic,7759
olive oil,7760
oltt,7761
olympic,7762
oman,7763
omega loop,7764
omega loop bypass,7765
omega-3,7766
omega-3 fatty acid,7767
omega-3 index,7768
omega-3 polyunsaturated fatty acid,7769
omega-6,7770
omega-7,7771
omental,7772
omental fat,7773
omentectomy,7774
omentin,7775
omentin-1,7776
omentopexy,7777
omentum,7778
omija fruit,7779
omtf,7780
oncology,7781
on-dna suzuki-miyaura cross-coupling reaction,7782
one anastomosis gastric bypass,7783
oniom calculation,7784
online,7785
online communities,7786
online intervention,7787
online social support,7788
ontario,7789
ontogenetic,7790
ontology development,7791
oocyte,7792
oolong tea,7793
open,7794
open data,7795
open field,7796
open gastric bypass,7797
open laparoscopy,7798
open material,7799
open-field test,7800
open-placebo,7801
operant conditioning,7802
operative time,7803
opiate,7804
opioid,7805
opioid receptor antagonist,7806
opioidergic blockade,7807
opioid-induced hyperalgesia,7808
opioids,7809
oppositional defiant disorder,7810
op-scale,7811
optic nerve,7812
optical coherence tomography,7813
optical imaging,7814
optical trocar,7815
optimization,7816
or,7817
oral,7818
oral administration,7819
oral antidiabetic drug,7820
oral contraceptive pill,7821
oral delivery,7822
oral glucose insulin sensitivity,7823
oral glucose tolerance,7824
oral health,7825
oral hygiene,7826
oral insulin,7827
oral lipid tolerance test,7828
oral-systemic links,7829
orange juice,7830
orbitofrontal cortex,7831
order effect,7832
ordinal regression,7833
ordinal regression model,7834
ordinal treatment model,7835
orengedokuto,7836
orexin,7837
organ growth,7838
organic anion-transporting polypeptide,7839
organization,7840
organization and administration of school health program,7841
organizational narcissism,7842
organized sport,7843
organochlorine pesticide,7844
organ,7845
orlistat,7846
orlistat and acarbose,7847
orofacial clefts,7848
orphaned,7849
ortho evra,7850
orthodontics,7851
orthopedic surgery,7852
orthopedic,7853
oryx and crake,7854
oslo study,7855
osmotic pump,7856
ossabaw swine,7857
osseousandproteincontent,7858
osteoarthritis,7859
osteoarthritis progression,7860
osteoblast,7861
osteoblastogenesis,7862
osteocalcin,7863
osteochondritis dissecan,7864
osteoclast,7865
osteoclastogenesis,7866
osteodegenerative,7867
osteomyelitis,7868
osteonecrosis,7869
osteopenia,7870
osteophyte,7871
osteopontin,7872
osteoporosis,7873
osteoprotegerin,7874
ostracism,7875
outcome,7876
outcome assessment,7877
outcome devaluation,7878
outcome expectation,7879
outcome measure behavioral,7880
outcome measure cognitive behavioral,7881
outcome measure other financial/economic,7882
outcome reporting,7883
outcomes assessment,7884
outcomes research,7885
outdoor access,7886
outdoor play,7887
outlier,7888
out-of-school time,7889
outpatient,7890
outpatient surgery,7891
ovarian cancer,7892
ovarian function,7893
ovarian hyperstimulation syndrome,7894
ovarian neoplasm,7895
ovarian reserve,7896
ovarian stimulation,7897
ovarian volume,7898
ovariectomy,7899
ovary,7900
ovary cancer,7901
over weight,7902
overactive bladder,7903
overall survival,7904
overconfidence,7905
overconsumption,7906
overeating,7907
overeating behavior,7908
overestimation,7909
overfeeding,7910
overjet,7911
overnutrition,7912
overplacement,7913
over-reporting,7914
overt control,7915
overt discrimination,7916
over-the-counter,7917
overvaluation,7918
overvaluation of shape/weight,7919
overweight,7920
overweight and obese,7921
overweight and obesity,7922
overweight children,7923
overweight eating companion,7924
overweight in children,7925
overweight mother,7926
overweight perception,7927
overweight prevention,7928
overweight state,7929
overweight women,7930
overweigrowth hormonet,7931
ovulation,7932
ovulation induction,7933
owner,7934
oxadiazole,7935
oxalate,7936
oxidant stress,7937
oxidation,7938
oxidative capacity,7939
oxidative damage,7940
oxidative metabolism,7941
oxidative phosphorylation,7942
oxidative stress,7943
oxidized  low density lipoprotein,7944
oxphos,7945
oxygen,7946
oxygen consumption,7947
oxygen desaturation,7948
oxygen saturation,7949
oxygen uptake,7950
oxygenated steroid,7951
oxylipins,7952
oxyntomodulin,7953
oxyresveratrol,7954
oxysterol,7955
oxytocin,7956
oxytocin receptor,7957
ozone,7958
p,7959
p wave dispersion,7960
p2,7961
p300,7962
p38,7963
p38 mitogen-activated protein kinase,7964
p52,7965
p53,7966
p62,7967
p66,7968
pacemaker,7969
pacific,7970
pacific islander,7971
pacific island,7972
pack size effect,7973
packaged food,7974
packaging,7975
paediatric,7976
paediatric obesity,7977
phosphatidate phosphatase 1,7978
polycyclic aromatic hydrocarbons,7979
plasminogen activator inhibitor 1,7980
pain,7981
pain and function trajectory,7982
pain catastrophizing,7983
pain control,7984
pain management,7985
pain measurement,7986
pain perception,7987
pair-feeding,7988
pakistan,7989
p-akt,7990
palatability,7991
palatable cafeteria diet,7992
palatable diet,7993
palatable food,7994
palatinose,7995
paleo diet,7996
palestine,7997
palestine refugee,7998
palmitate,7999
palmitic acid,8000
palmitoleic acid,8001
pam positive allosteric modulator,8002
panax ginseng,8003
panax notoginseng saponin,8004
pancreas,8005
pancreas lipase,8006
pancreas transplantation,8007
pancreatic,8008
pancreatic beta cell,8009
pancreatic cancer,8010
pancreatic-cell,8011
pancreatic fat,8012
pancreatic islet,8013
pancreatic lipase,8014
pancreatic lipase inhibitory activity,8015
pancreatic neoplasm,8016
pancreatic polypeptide,8017
pancreatic triacylglycerol lipase inhibitor,8018
pancreaticoduodenectomy,8019
pancreatitis,8020
pancreatoduodenect scanomy,8021
pandemic influenza,8022
panel data,8023
panniculect scanomy,8024
panniculectomy,8025
panopticon,8026
papilledema,8027
pregnancy-associated plasma protein a,8028
parabens,8029
parabrachial nucleus,8030
paradox,8031
paraesophageal hernia,8032
paraoxanase,8033
paraoxonase,8034
paraplegia,8035
parasympathetic activity,8036
parasympathetic nervous system,8037
parathyroid hormone,8038
paraventricular nucleuropes,8039
paraventricular nucleus,8040
paraventricular nucleus of the hypothalamus,8041
parent,8042
parent behavior,8043
parent depression,8044
parent feeding,8045
parent feeding practice,8046
parent perception,8047
parent support for physical activity,8048
parent training,8049
parental bmi,8050
parental concern,8051
parental control,8052
parental decision-making,8053
parental education,8054
parental factor,8055
parental feeding,8056
parental feeding practice,8057
parental functioning,8058
parental health,8059
parental impact,8060
parental involvement,8061
parental obesity,8062
parental perception,8063
parental perceptions of overweight,8064
parental self-efficacy,8065
parental socioeconomic status,8066
parental support,8067
parental view,8068
parent-child interaction,8069
parent-child relationship,8070
parenteral nutrition,8071
parenting,8072
parenting child-feeding practice,8073
parenting dimension,8074
parenting strategy,8075
parenting stress,8076
parenting style,8077
parents,8078
parents support,8079
parity,8080
parkinson disease,8081
park,8082
parnaparin,8083
pars flaccida,8084
partial least squares,8085
partial meal replacement plan,8086
participant observation,8087
participation,8088
participatory,8089
participatory action research,8090
particle size,8091
particle swarm optimization,8092
particulate matter,8093
partition coefficient,8094
partnership,8095
pasifika,8096
passiflora nitida,8097
passive smoking,8098
pasta,8099
patatin-like phospholipase domain-containing 3,8100
patent foramen ovale,8101
patent,8102
paternal,8103
paternal employment,8104
paternal factor,8105
paternal influence,8106
paternal smoking,8107
path analysis,8108
pathogen associated molecular pattern,8109
pathogen avoidance,8110
pathogenesis,8111
pathological damage,8112
pathological gambling,8113
pathology,8114
pathophysiology,8115
pathways,8116
patient adherence,8117
patient centered medical home,8118
patient compliance,8119
patient controlled analgesia,8120
patient discharge,8121
patient education,8122
patient empowerment,8123
patient expectation,8124
patient meal,8125
patient monitoring,8126
patient motivation,8127
patient outcome,8128
patient preference,8129
patient readmission,8130
patient reported outcome,8131
patient safety,8132
patient satisfaction,8133
patient select scanion,8134
patient survival,8135
patient-reported outcome,8136
patient-reported result,8137
patient,8138
pattern,8139
pattern recognition,8140
patterns of weight fluctuation,8141
pavlovian conditioning,8142
pavlovian-instrumental transfer,8143
pre-b cell colony-enhancing factor,8144
peripheral blood mononuclear cells,8145
pc-1 121q polymorphism,8146
polychlorinated biphenyls,8147
percutaneous coronary intervention,8148
polycystic ovarian syndrome,8149
polymerase chain reaction,8150
polymerase chain reaction-restriction fragment length polymorphism,8151
polymerase chain reaction-sscp,8152
proprotein convertase subtilisin/kexin type 9,8153
peach,8154
peak bone mass,8155
peak expiratory flow rate,8156
peak height velocity,8157
peak level,8158
peak oil,8159
peak oxygen consumption,8160
peak oxygen uptake,8161
peak torque,8162
peanut sprout,8163
peas,8164
pectin,8165
pedagogy,8166
pedestrian safety,8167
pedf,8168
pediatric,8169
pediatric anesthesia,8170
pediatric epilepsy,8171
pediatric nutrition,8172
pediatric obesity,8173
pediatric obesity intervention,8174
pediatric overweight,8175
pediatric primary care,8176
pediatric psychology,8177
pediatric subspecialty,8178
pediatric surgery,8179
pediatrician,8180
pediatrics,8181
pedometer,8182
pedsql,8183
peer acceptance,8184
peer education,8185
peer effect,8186
peer factor,8187
peer health coach,8188
peer impact,8189
peer influence,8190
peer influence on diet,8191
peer intervention,8192
peer problem,8193
peer relationship,8194
peer support,8195
peer victimization,8196
peer-led,8197
peer,8198
peg,8199
pegylation,8200
pellet size,8201
pelvic magnetic resonance imaging,8202
pemphigus vulgaris,8203
pentose phosphate pathway,8204
phosphoenolpyruvate carboxykinase,8205
peptide,8206
peptide hormone,8207
peptide yy,8208
peptides,8209
peptidomimetic,8210
per induction,8211
per2,8212
perceived barrier,8213
perceived control,8214
perceived controllability of the weight,8215
perceived eating norms,8216
perceived environment,8217
perceived ideal body size,8218
perceived infectability,8219
perceived safety,8220
perceived stress,8221
perceived stress scale,8222
perceived vulnerability to disease,8223
perceived weight,8224
perceived weight status,8225
percent body fat,8226
percent excess weight loss,8227
percent fat,8228
percent over bmi,8229
percentage body fat,8230
percentage of excess weigrowth hormonet loss,8231
percentile,8232
perception,8233
perception of body size,8234
perception of weight status,8235
perceptions,8236
perceptions of overweight,8237
percutaneous,8238
percutaneous drainage,8239
perfectionism,8240
perfluoroalkyl substance,8241
perforated appendicitis,8242
perforation,8243
performance,8244
performance-based outcome measures,8245
perfusion,8246
pericardial fat,8247
perigastric,8248
perilipin,8249
perinatal factor,8250
perinatal mortality,8251
perinatal nutrition,8252
perinatal outcome,8253
perinatal programming,8254
perindopril,8255
period effect,8256
periodic limb movement disorder,8257
periodontal disease,8258
periodontal infection,8259
periodontal status,8260
periodontal treatment,8261
periodontitis,8262
perioperative,8263
perioperative complication,8264
peripartum cardiomyopathy,8265
peripheral arterial disease,8266
peripheral artery disease,8267
peripheral blood mononuclear cell,8268
peripheral fat,8269
peripheral nerve,8270
peripheral nervous system,8271
peripheral neuropathy,8272
peripheral quantitative computed tomography,8273
peripheral vascular disease,8274
peritoneal dialysis,8275
peritonitis,8276
perivascular adipose tissue,8277
perivascular fat,8278
permeability,8279
permethrin,8280
peroxisome proliferator-activated receptor gamma,8281
peroxisome proliferator-act scanivated receptor,8282
peroxisome proliferator-activated,8283
peroxisome proliferator-activated receptor,8284
peroxisome proliferator-activated receptor alpha,8285
peroxisome proliferator-activated receptor- coactivator-1,8286
peroxisome proliferator-activated receptor- coactivator-1a,8287
peroxisome proliferator-activated receptor-2,8288
peroxisome proliferator-activated receptor-2 gene,8289
peroxynitrite,8290
persistence,8291
persistent organic pollutant,8292
persistent organochlorine pollutant,8293
person perception,8294
personal,8295
personal autonomy,8296
personal safety,8297
personalised nutrition,8298
personality,8299
personality disorder,8300
personality trait,8301
personalized behavioral medicine,8302
personalized medicine,8303
personalized search for individual healthcare provider,8304
persuasion,8305
persuasive strategy,8306
persuasive technology,8307
peru,8308
pesticide,8309
