article_id,keyword,key_id
114154,respiratory care,14500
114157,nasopharyngoscopy,9363
114157,mandibular advancement splint,8233
114159,hypoxaemia,6709
114159,erythropoietin,4914
114160,laser,7612
114160,visual analog scale,13811
114161,sleep,12542
114161,methadone,8597
114164,pycnodysostosis,11582
114165,cardiac resynchonization therapy,2150
114165,chronic heart failure,2629
114167,chiari malformation,2633
114167,surgery,14408
114168,sleep,12542
114168,sleep,12542
114170,autonomic modulation,1367
114170,endothelial function,4756
114171,hypothyroidism,6700
114173,abdominal fat,142
114175,hypoxemia,6713
114175,flow-mediated dilatation,5396
114176,respiratory management,12012
114177,executive functioning,5022
114178,respiratory arousal,11966
114178,spontaneous arousal,15648
114179,hypertension,6451
114179,leptin,7769
114180,sleepiness,12700
114180,narcolepsy,9240
114182,neurodegenerative disease,9486
114182,sleep,12542
114182,insomnia,7050
114184,ejection fraction,4582
114184,snoring,16381
114185,pregnancy,11230
114187,intermittent hypoxia,7176
114187,atherosclerosis,1142
114189,breathing,1906
114189,obstructive,9918
114189,sleep,12542
114190,epigenetics,4843
114191,child,2635
114191,critical care,3635
114191,morbidly obese,8900
114191,pediatric,10573
114193,asthma,1198
114193,adult,438
114193,genetic,5716
114193,health disparities,6071
114193,inhaled corticosteroid,6753
114194,encephalocele,4700
114194,crouzon syndrome,3667
114195,epidemiology,4836
114195,glucose,5850
114195,pulmonary embolism,11514
114195,orthopedic surgery,14572
114196,personality,10721
114197,movement disorder,8975
114197,sleep stage,12669
114197,arousal,1094
114198,cluster headache,2980
114198,inflammation,6984
114198,lung,8065
114199,morbid obesity,8896
114200,work of breathing,16110
114201,progenitor cell,11357
114201,endothelium,4769
114201,atherosclerosis,1142
114203,children,2656
114203,laser,7612
114203,tonsillectomy,13395
114204,cardiac autonomic modulation,2111
114205,pulmonary hypertension,11522
114207,nigeria,9575
114207,ent,4797
114208,critical care,3635
114208,obese,9876
114208,morbidly obese,8900
114210,dialysis,4044
114211,therapy,13270
114212,sleepiness,12700
114212,children,2656
114212,attention,1270
114212,insomnia,7050
114213,dream recall,4336
114213,mental disorder,8535
114214,midazolam,8690
114214,transesophageal echocardiography,16414
114214,conscious sedation,3300
114214,anesthesia,812
114216,chronic fatigue syndrome,2559
114216,fibromyalgia,5324
114216,sodium oxybate,12796
114216,narcolepsy,9240
114218,neuropsychological test,9542
114221,parkinson,10474
114224,revision,14955
114224,complication,3175
114225,gender,5684
114225,women,13911
114225,static charge sensitive bed,12356
114226,recurrence quantification analysis,11776
114227,pathophysiology,15182
114228,sleepiness,12700
114228,insomnia,7050
114228,menopause,8530
114228,climacteric,2885
114230,interleukin 6,6796
114230,interleukin 8,6797
114230,heme oxygenase-1,6182
114230,nuclear factor like 2,9842
114231,pregnancy,11230
114231,ultrasound,15925
114234,children,2656
114234,crouzon,3665
114234,apert,994
114236,pathophysiology,15182
114237,perioperative care,14859
114237,sleep apnea surgery,15045
114240,chronic obstructive pulmonary disease,2766
114242,asthma,1198
114250,atrial fibrillation,1251
114251,ultrastructure,15685
114252,mortality,8926
114257,sleep bruxism,12580
114257,atonia,1237
114257,behaviour,1513
114258,chemosensitivity,2610
114259,endothelin 1,4765
114259,plasminogen activator inhibitor-1,10923
114260,metabolic syndrome,8583
114261,nasal resistance,9333
114261,weight reduction,15306
114261,lifestyle intervention,7827
114261,cigarette smoke,2815
114262,heart rate,6138
114263,ventricular function,13770
114264,surgery,14408
114264,tonsillectomy,13395
114267,dialysis,4044
114268,congenital,3263
114268,lymphatic malformation,8104
114268,venous malformation,15026
114269,pulmonary arterial hypertension,11502
114272,periodic leg movement,10652
114272,narcolepsy with cataplexy,9241
114272,sodium oxybate,12796
114273,coronary artery disease,3448
114276,hypertension,6451
114276,sleepiness,12700
114276,sleep duration,15861
114277,residual sleepiness,11932
114278,hypoxia,6716
114278,altitude,670
114278,acetazolamide,206
114280,diagnosis,4004
114280,insomnia,7050
114280,therapy,13270
114283,adult,438
114284,electrosurgery,4653
114284,snoring,16381
114284,palate,10396
114285,variability,15672
114285,body posture,1777
114285,collapsibility,3074
114286,chronic obstructive pulmonary disease,2766
114286,asthma,1198
114286,lung cancer,8068
114286,telehealth,13215
114286,primary care,11319
114288,portable sleep study,11055
114288,home sleep study,6386
114290,hemorheology,6215
114290,erythrocyte deformability,4909
114290,blood viscosity,1740
114292,children,2656
114293,frontal lobe epilepsy,5542
114293,night terror,9585
114293,nocturnal seizure,9680
114293,sleepwalking,14413
114296,sleep,12542
114296,achondroplasia,214
114297,primary health care,11325
114298,adherence,389
114298,educational program,4527
114299,adherence,389
114299,validity,13684
114300,apoptosis,1056
114300,heart,6121
114300,hypertension,6451
114302,uk,15738
114308,prevalence,11299
114308,hypoxia,6716
114308,glaucoma,5807
114309,chronic heart failure,2629
114309,complex sleep apnea,3161
114309,control of breathing,3392
114310,association,1196
114310,longitudinal study,7975
114310,systemic hypertension,13170
114311,reproducibility,11914
114312,insulin resistance,7105
114312,hypertension,6451
114314,respiratory polygraphy,15027
114314,sleepiness,12700
114315,metabolic syndrome,8583
114315,abdominal obesity,145
114316,qt interval,11593
114319,hypersomnolence,6585
114320,electromyography,4632
114320,respiratory muscle,12023
114322,guidelines,5968
114322,chronic obstructive pulmonary disease,2766
114323,insulin resistance,7105
114323,leptin,7769
114324,lung,8065
114324,genioglossus,5741
114324,tensor palatini,14788
114325,metabolic syndrome,8583
114327,pain sensitivity,10378
114328,sleep,12542
114328,ethnicity,4964
114328,insomnia,7050
114329,nocturnal hypoxemia,9650
114329,pulmonary hypertension,11522
114330,flow limitation,5363
114332,prevalence,11299
114333,endothelin 1,4765
114334,positive airway pressure therapy,15019
114337,inflammation,6984
114337,animal model,855
114340,atrial fibrillation,1251
114340,electrophysiology,4649
114340,potassium channel,11170
114341,drug induced sedated endoscopy,4191
114342,health service,6094
114342,sleep medicine,12627
114342,sleep laboratory,12620
114345,sleep,12542
114345,tongue,15620
114345,hypoglossal motor nucleus,6649
114345,medulla,8491
114348,altitude,670
114348,oxygen,10323
114349,excessive daytime sleepiness,4522
114350,wall shear stress,15472
114351,patient safety,15260
114351,pattern recognition,10556
114351,respiratory monitoring,15171
114352,neurocognitive impairment,9481
114352,sleep fragmentation,16249
114354,tonsillectomy,13395
114354,hyponatremia,6668
114354,complication,3175
114355,lingual tonsil hypertrophy,7866
114355,dysphagia,4455
114355,rubinstein-taybi syndrome,12269
114356,sleep,12542
114356,sleep violence,12686
114356,medical history,8446
114356,behaviour,1513
114357,development,3962
114357,infant,6950
114357,snoring,16381
114357,sleep,12542
114357,neurocognitive,9478
114357,pediatric,10573
114358,rehabilitation,11835
114358,occupation,14779
114358,sleep,12542
114358,shift work,15725
114359,snoring,16381
114359,adult,438
114361,breathing,1906
114361,insomnia,7050
114361,juvenile arthritis,7431
114361,fibromyalgia,5324
114361,sleep,12542
114361,rheumatoid arthritis,12170
114361,osteoarthritis,10236
114361,napping,9237
114363,monitoring,8872
114363,pulmonary artery pressure,11507
114364,oesophageal pressure,14494
114364,sleep,12542
114365,sleep,12542
114365,snoring,16381
114365,paediatric,14348
114365,neurocognitive,9478
114365,infant,6950
114365,development,3962
114367,coronary artery disease,3448
114367,angina,830
114369,hypertension,6451
114370,bronchial asthma,1943
114370,children,2656
114370,vocal cord dysfunction,14131
114371,stop questionnaire,12965
114373,snoring,16381
114373,sleepiness,12700
114373,comorbidity,3134
114373,accident,186
114374,desaturation,3938
114374,intermittent hypoxia,7176
114374,systemic inflammation,13974
114374,nocturnal hypoxemia,9650
114374,phenotype,10819
114375,race,11643
114375,socioeconomic status,12425
114375,continuous positive airway pressure adherence,3356
114376,hypoxemia,6713
114376,periodic breathing,10649
114377,inflammation,6984
114377,intermittent hypoxia,7176
114377,atherosclerosis,1142
114380,somnambulism,12816
114380,sleepwalking,14413
114381,therapy,13270
114381,diagnosis,4004
114382,sleepwalking,14413
114382,sleep terror,16057
114382,somnambulism,12816
114382,nrem parasomnia,9826
114385,pituitary,10897
114385,acromegaly,251
114387,norepinephrine,9790
114389,respiratory disturbance index,15107
114389,visual analog scale,13811
114389,chronic cough,2734
114390,adherence,389
114390,qualitative content analysis,15547
114390,motivation,8938
114391,sleep position,14349
114391,hemodynamics,6200
114392,children,2656
114392,craniosynostosis,3614
114392,midface advancement,8707
114393,respiratory polygraphy,15027
114394,behaviour,1513
114400,narcolepsy,9240
114400,sodium oxybate,12796
114401,vocal cord paralysis,14698
114401,multiple system atrophy,9071
114402,neuropeptide y,14280
114402,inflammation,6984
114402,hypertension,6451
114403,body position,1775
114404,functional residual capacity,5589
114404,respiratory mechanics,12013
114404,pharyngeal critical pressure,10775
114405,brain,1835
114406,metabolic syndrome,8583
114406,sleep duration,15861
114407,homocysteine,6407
114408,genetic,5716
114408,endothelin receptor a,4766
114408,obstructive,9918
114408,polymorphisms,10993
114409,adolescent,419
114411,apoptosis,1056
114411,intermittent hypoxia,7176
114411,left ventricular dysfunction,7733
114411,myocardial function,9175
114412,metabolic syndrome,8583
114413,resistant hypertension,14222
114413,sleep duration,15861
114413,hypertension,6451
114420,sham continuous positive airway pressure,13980
114420,randomized controlled trial,11692
114421,near-infrared spectroscopy,15180
114421,hemodynamics,6200
114421,cerebrovascular circulation,2513
114423,accidents,192
114423,sleepiness,12700
114426,hypoxia,6716
114428,dopamine,4294
114430,lung transplantation,8085
114430,sign and symptom,12497
114435,larynx,7610
114436,long-term facilitation,7986
114437,decannulation,3805
114437,child,2635
114439,sleep,12542
114440,sleep,12542
114440,liver disease,7910
114440,hepatitis c,6030
114443,anaesthesia,759
114443,morbid obesity,8896
114444,morbid obesity,8896
114444,airway management,556
114444,difficult airway,4108
114444,difficult intubation,4112
114448,roux-en-y gastric bypass,12257
114448,weight reduction surgery,14503
114449,myotonic dystrophy,9209
114449,paediatrics,10368
114450,sleep quality,14537
114451,neuroimaging,9492
114451,magnetic resonance spectroscopy,8140
114451,diffusion tensor imaging,4134
114451,familial dysautonomia,5179
114452,adenoidectomy,362
114452,snoring,16381
114452,tonsillectomy,13395
114453,sleep,12542
114453,asthma,1198
114453,child,2635
114454,diaphragm,4050
114454,nerve stimulation,14551
114456,neurological adverse event,15095
114456,children,2656
114456,cardiovascular adverse event,2218
114456,adolescent,419
114457,hypoxia,6716
114457,remodeling,11863
114458,elderly adult,4593
114459,mood,8887
114459,sleep quality,14537
114459,stress,12974
114459,adolescence,418
114459,college student,3077
114460,development,3962
114460,adenoidectomy,362
114460,surgery,14408
114460,tonsillectomy,13395
114460,snoring,16381
114461,tongue,15620
114461,atonia,1237
114461,genioglossus,5741
114461,geniohyoid,5748
114463,growth hormone,5952
114463,acromegaly,251
114464,hemorrhage,6216
114464,tracheostomy,15421
114464,obstruction,13997
114467,hong kong,6409
114467,health,6054
114469,insomnia,7050
114469,chronic pain,2774
114469,pain sensitivity,10378
114469,sleep deprivation,12586
114470,blood viscosity,1740
114470,fibrinogen,5319
114470,erythrocyte deformability,4909
114471,allergic rhinitis,634
114471,daytime somnolence,3789
114471,sleep,12542
114474,treatment outcome,14210
114474,baros,1475
114474,excess weight loss,5009
114474,laparoscopic sleeve gastrectomy,7548
114475,hypoxemia,6713
114476,liver function test,7916
114476,hyperlipidemia,6567
114476,hyperglycemia,6559
114476,uric acid,16342
114476,weight loss,13880
114476,morbid obesity,8896
114477,traffic,13435
114477,antidepressant,914
114477,accidents,192
114479,automation,1345
114479,zolpidem,13938
114480,super-obesity,13052
114480,complication,3175
114480,malabsorption,8163
114482,child,2635
114482,tonsillectomy,13395
114482,outpatient,10277
114485,international index of erectile function,7199
114485,erectile dysfunction,4898
114486,oxygen saturation,9871
114487,women,13911
114487,sleep,12542
114489,pediatric sleep questionnaire,15321
114489,children,2656
114490,sleep,12542
114490,upper airway,14431
114495,sleep,12542
114495,apolipoprotein e,1053
114497,cataplexy,2341
114497,hypocretin,6641
114497,modafinil,8831
114497,narcolepsy,9240
114498,tensor palatini,14788
114498,genioglossus,5741
114499,endothelial function,4756
114499,therapy,13270
114500,behaviour,1513
114501,motoneuron,8942
114503,screening tool,14519
114503,anesthesia,812
114504,difficult airway,4108
114504,oxygenation,14539
114504,position,11065
114505,perioperative,15261
114505,opioid,10087
114505,morphine,8915
114505,safety,12284
114505,airway patency,562
114506,prehypertension,11235
114508,snoring,16381
114511,homocysteine,6407
114514,fatigue,5223
114514,hypoxia,6716
114517,south asian,16048
114517,prevalence,11299
114517,metabolic syndrome,8583
114518,metabolic syndrome,8583
114518,morbid obesity,8896
114520,opioid,10087
114520,obstructive,9918
114520,general,5700
114520,anesthesia,812
114520,analgesic,773
114521,causes,2363
114521,hypertension,6451
114521,obstructive,9918
114521,prevalence,11299
114523,snoring,16381
114523,leukotriene,7791
114523,asthma,1198
114524,pulmonary embolism,11514
114526,hearing loss,6120
114527,lung,8065
114527,hypoglossal nerve stimulation,6653
114528,hearing loss,6120
114529,heart rate,6138
114529,body position,1775
114529,classification,2872
114530,cognition,3030
114530,auditory,1287
114530,evoked potential,5002
114530,respiration disorder,11950
114530,obstructive,9918
114530,p300,14731
114531,hypoxia,6716
114531,aorta,968
114531,arterial stiffness,1133
114532,radiofrequency,11654
114532,tongue base,14838
114532,surgery,14408
114533,volume overload,14133
114533,renal dysfunction,11883
114533,diet,4082
114533,fluid,5405
114535,surgery,14408
114535,sleep,12542
114536,midazolam,8690
114541,pediatrics,14014
114543,morbid obesity,8896
114543,weight loss,13880
114544,fluid,5405
114545,daytime sleepiness,3788
114545,compliance,3166
114545,snoring,16381
114546,sleep surgery,15873
114546,tongue base,14838
114548,tongue base reduction,15649
114549,socioeconomic,14310
114549,self-efficacy,12386
114549,compliance,3166
114549,adherence,389
114549,ethnicity,4964
114550,hypothyroidism,6700
114550,thyroid stimulating hormone,14656
114553,tonsillectomy,13395
114557,obese children,9877
114559,orthognathic surgery,15109
114559,sagittal split ramus osteotomy,14660
114560,excessive daytime sleepiness,4522
114560,behaviour,1513
114561,pediatrics,14014
114562,polysomnography,15185
114564,sleep apnea screening,12564
114564,electrocardiography derived respiration,4490
114565,hemodialysis,6193
114565,depression,3923
114565,sleepiness,12700
114565,stroke,12980
114566,morris water maze,8925
114570,sleep,12542
114570,actigraphy,259
114572,hypoxia,6716
114572,respiratory control,14112
114575,nocturnal hypoxemia,9650
114577,secondary prevention,14710
114577,coronary heart disease,2582
114578,rho kinase,14158
114578,pulmonary hypertension,11522
114579,atrial fibrillation,1251
114580,periodic breathing,10649
114580,ventilatory control,15497
114580,ventilatory instability,13752
114581,intellectual disability,7131
114583,amyloidosis,752
114583,rheumatoid arthritis,12170
114584,white matter,13893
114584,glial fibrillary acidic protein,5810
114586,difficult airway,4108
114587,hypertension,6451
114589,hypogonadism,6660
114589,libido,7811
114589,hormone replacement therapy,6418
114589,erectile dysfunction,4898
114589,testosterone,13239
114593,nasal obstruction,9312
114593,endoscopic surgery,4747
114593,adenoidectomy,362
114595,chronic pain,2774
114595,medical history,8446
114595,parafunction,15341
114595,temporomandibular joint disorder,15512
114595,trauma,13481
114596,tonsillectomy,13395
114596,staphylococcus aureus,12918
114597,insulin resistance,7105
114598,fvc,5610
114598,als,660
114600,laryngomalacia,7598
114600,supraglottoplasty,13076
114600,sleep endoscopy,16033
114600,pediatric,10573
114601,zolpidem,13938
114601,hemodialysis,6193
114601,clonazepam,2964
114603,sleeve gastrectomy,12732
114603,prognostic factor,11360
114603,metabolic surgery,8582
114604,upper airway patency,15308
114604,critical closing pressure,3636
114604,anesthesia,812
114606,hypoventilation,6702
114606,sleep,12542
114607,sleep,12542
114607,insomnia,7050
114608,home care,6364
114608,children,2656
114608,non invasive ventilation,14778
114609,matrix metalloproteinase 9,8337
114609,copper,3423
114610,intensive care unit,6760
114612,mitral regurgitation,8808
114614,microdebrider,8648
114614,pediatric obstructive sleep apnea syndrome,14198
114614,adenoidectomy,362
114617,chiari malformation,2633
114617,sleep,12542
114618,impaired glucose tolerance,6852
114620,respiratory polygraphy,15027
114621,expiratory positive airway pressure,5069
114622,efficacy,4564
114622,mandibular advancement device,8227
114623,upper airway morphology,13621
114624,validity,13684
114624,sleep,12542
114625,sleep disturbance,12597
114625,parasomnia,10455
114625,multiple sclerosis,8991
114625,insomnia,7050
114625,fatigue,5223
114625,hypersomnia,6581
114626,prediction,15533
114626,stop questionnaire,12965
114628,periodic leg movement,10652
114632,cephalometric,2451
114633,distraction,4237
114633,neonatal,14221
114633,osteogenesis,10239
114637,device,3969
114637,community pharmacy,3118
114639,children,2656
114639,sleep,12542
114640,cardiac rehabilitation,2144
114641,respiratory inductance plethysmography,12005
114642,laryngomalacia,7598
114643,patient compliance,15200
114646,reliability and validity,14792
114647,sarcopenia,14229
114647,dysphagia,4455
114649,anaesthesia,759
114649,classification,2872
114649,preoperative evaluation,11249
114651,endothelial dysfunction,4754
114652,catecholamines,2349
114654,obstructive,9918
114660,coronary artery disease,3448
114662,airway hyperresponsiveness,550
114662,severe obesity,14328
114664,sleep,12542
114664,sleep fragmentation,16249
114664,oximetry,10320
114664,depression,3923
114664,fatigue,5223
114665,non-linearity,9759
114667,nocturnal cardiorespiratory monitoring,9631
114667,reliability,11841
114667,scoring,16352
114667,variability,15672
114668,child,2635
114669,depression,3923
114669,excessive daytime sleepiness,4522
114669,hypersomnolence,6585
114670,mechanism,8405
114670,spironolactone,12879
114670,sympathetic nervous system activity,16031
114670,resistant hypertension,14222
114670,monitoring,8872
114673,morning headache,8908
114673,respiratory disturbance index,15107
114673,snoring,16381
114673,mandibular advancement appliance,8226
114675,child,2635
114675,rhinitis,12171
114675,surgery,14408
114675,outcome,10266
114676,proton pump inhibitor,11423
114677,telehealth,13215
114677,ehealth,4573
114678,coblation,3018
114678,adenoidectomy,362
114678,microdebrider,8648
114679,nasal obstruction,9312
114679,nasal endoscopy,9295
114679,paediatric patient,10365
114679,rhinosinusitis,12177
114679,snoring,16381
114679,allergic rhinitis,634
114679,children,2656
114679,flexible endoscopy,5376
114679,fiberoptic,5299
114680,children,2656
114680,adenoidectomy,362
114680,snoring,16381
114680,transnasal,13470
114680,transoral,15832
114680,paediatric patient,10365
114680,nasal endoscopy,9295
114680,nasal obstruction,9312
114680,microdebrider,8648
114680,power-assisted,11180
114681,pulmonary hypertension,11522
114681,endothelial nitric oxide synthase,4758
114684,fibromyalgia,5324
114684,genetic,5716
114684,behaviour,1513
114685,gender,5684
114687,airway collapse,539
114688,pressure support,11284
114688,servo ventilation,12424
114689,percutaneous coronary intervention,10628
114689,myocardial infarction,9177
114689,outcome,10266
114691,ultrasound,15925
114691,lingual thyroid,7863
114692,palate surgery,10400
114693,validation,13683
114694,behaviour,1513
114694,behaviour,1513
114697,body position,1775
114698,scoliosis,16198
114698,respiratory failure,11996
114699,neutrophil,9554
114701,respiration,11948
114701,sleep,12542
114701,child,2635
114701,development,3962
114701,heart rate,6138
114702,compliance,3166
114702,adherence,389
114704,speech,12854
114704,obstructive,9918
114711,sleep deprivation,12586
114711,shift work,15725
114711,circadian rhythm,2840
114711,fatigue,5223
114713,thailand,16277
114713,thai,13254
114713,prevalence,11299
114715,prediction formula,11208
114716,cholesterol,2694
114716,cortisol,3504
114716,brain-derived neurotrophic factor,1502
114717,children,2656
114719,prevalence,11299
114719,metabolic syndrome,8583
114721,metabolism,8586
114722,randomized controlled trial,11692
114722,sleep quality,14537
114722,actigraphy,259
114722,exercise training,5039
114723,mandibular advancement device,8227
114723,temporomandibular disorder,13231
114724,snoring,16381
114724,serum lipid,12420
114724,atherosclerosis,1142
114726,malocclusion,8202
114726,primary snoring,11332
114727,population,11022
114727,mortality,8926
114727,cardiovascular event,2236
114728,obstructive,9918
114728,physical examination,10849
114728,snoring,16381
114729,phox2b,10837
114729,central hypoventilation,2420
114730,insomnia,7050
114730,sleep duration,15861
114731,claustrophobia,2877
114731,cortisol,3504
114731,cortisol awakening response,3505
114731,behaviour,1513
114732,inflammation,6984
114732,sepsis,14543
114732,statin,16070
114732,metabolic syndrome,8583
114733,disorder of excessive somnolence,4220
114735,pharmacological treatment,14983
114735,prevention,11307
114735,vascular dementia,14628
114737,tonsillectomy,13395
114737,analgesia,770
114737,ketamine,7451
114741,growth retardation,5961
114741,sleep,12542
114743,respiratory disturbance index,15107
114743,hypertension,6451
114746,hemostasis,6218
114746,adenoidectomy,362
114747,excessive daytime sleepiness,4522
114747,metabolic syndrome,8583
114748,endothelium,4769
114748,hypoxia,6716
114750,oral appliance,15334
114750,positive airway pressure,11086
114751,prevalence,11299
114751,general population,5708
114752,inflammation,6984
114752,oral glucose tolerance test,10026
114753,hypertension,6451
114753,arteriosclerosis,1138
114754,adipocytokine,397
114756,autonomic activity,1352
114756,hypertension,6451
114757,hypoxia,6716
114757,inflammation,6984
114757,vascular remodeling,15434
114764,therapy,13270
114764,insulin resistance,7105
114764,cardiovascular mortality,2248
114764,acromegaly,251
114767,female,5253
114767,sexual dysfunction,12444
114768,obstructive/diagnosis,9963
114769,positive airway pressure,11086
114769,portable monitoring,11045
114769,home sleep testing,6387
114770,lipoma,7889
114771,lung function,8073
114771,asthma,1198
114771,reflux,11808
114772,randomised controlled trial,11687
114772,pulse wave analysis,11553
114772,augmentation index,1294
114773,microalbuminuria,8637
114774,nasal septum deviation,15358
114774,rhinitis,12171
114775,sleep,12542
114775,oxygen,10323
114775,chronic obstructive pulmonary disease,2766
114776,ambulatory sleep study,710
114776,portable monitoring,11045
114776,upper airway surgery,15343
114779,portable monitoring,11045
114779,monitoring,8872
114779,breathing,1906
114779,home sleep testing,6387
114780,diagnostic test,4036
114780,child,2635
114780,sleep polysomnography,12651
114781,flow-mediated dilatation,5396
114781,laser doppler flowmetry,7617
114784,attitude,1274
114784,adherence,389
114784,validity,13684
114784,reliability,11841
114785,sleep,12542
114785,intermittent hypoxia,7176
114786,weight loss,13880
114787,snoring,16381
114787,infant,6950
114788,distraction osteogenesis,4240
114789,iran,7338
114789,epidemiology,4836
114790,leukoaraiosis,7779
114790,hypertension,6451
114790,white matter disease,15704
114791,sedation,802
114791,propofol,11384
114791,endoscopy,4749
114792,flow cytometry,5386
114792,cardiovascular event,2236
114792,thrombosis,15166
114794,acute ischemic stroke,302
114796,arterial blood pressure,1115
114796,hypercapnia,6539
114796,sympathetic,16215
114798,reliability,11841
114798,excessive daytime sleepiness,4522
114801,high blood pressure,6277
114801,lung,8065
114801,breathing exercise,1917
114802,asthma,1198
114802,inflammation,6984
114803,arterial oxygen saturation,1127
114803,near-infrared spectroscopy,15180
114805,gerd,5768
114807,prediction,15533
114808,pediatric airway,10576
114808,lingual tonsil,7864
114809,lcd,7683
114809,portable monitoring,11045
114810,laparoscopic adjustable gastric band,7540
114810,complication,3175
114811,insulin resistance,7105
114812,excessive daytime somnolence,5011
114812,diagnosis,4004
114812,snoring,16381
114814,complication,3175
114814,marginal ulcer,8287
114821,gerd,5768
114821,snoring,16381
114821,rhinosinusitis,12177
114821,world trade center,13924
114823,ultrasonography,16014
114823,subcutaneous fat,15728
114823,neck,14691
114825,self-efficacy,12386
114825,continuous positive airway pressure adherence,3356
114826,coronary artery disease,3448
114826,spirometry,12878
114827,endoscopy,4749
114828,women,13911
114829,primary snoring,11332
114829,excessive somnolence disorder,5018
114829,fatigue,5223
114829,depression,3923
114830,palatal implants,10389
114830,uvulopalatal flap,14893
114830,snoring,16381
114831,clinical prediction model,2934
114832,children,2656
114832,diet,4082
114832,adolescent,419
114832,sleep,12542
114832,pediatrics,14014
114833,sleep,12542
114836,smoking,12753
114836,ethnicity,4964
114838,social support,12791
114839,sleep,12542
114840,subjective sleep quality,13015
114840,primary snoring,11332
114840,epworth sleepiness scale,4879
114841,reliability,11841
114841,validity,13684
114842,sleepiness,12700
114842,depression,3923
114843,disability,4172
114843,cerebrovascular accident,2511
114843,mortality,8926
114846,optimal continuous positive airway pressure,10124
114846,continuous positive airway pressure titration,3367
114847,atrial fibrillation,1251
114849,mortality,8926
114849,neck circumference,9395
114849,sleep,12542
114849,stroke,12980
114850,reliability and validity,14792
114851,qol,11586
114851,compliance,3166
114852,obstructive,9918
114854,nrem sleep,9827
114854,depression,3923
114854,health-related quality of life,6107
114855,pickwickian syndrome,14087
114857,narcolepsy,9240
114858,oral appliance,15334
114858,portable monitoring,11045
114858,titration,15702
114858,home sleep study,6386
114859,home sleep testing,6387
114859,portable monitoring,11045
114860,nasal,9247
114860,rhinoscopy,12176
114860,rhinitis,12171
114862,pharyngeal airway,10757
114863,physical activity,10848
114863,overweight,10298
114863,nutrition,9865
114863,youth,15828
114863,children,2656
114864,work,14368
114864,sleepiness,12700
114864,occupational accident,9989
114865,functional somatic syndrome,5590
114866,hypersomnia,6581
114866,insomnia,7050
114866,sleep,12542
114867,insomnia,7050
114869,intermittent hypoxia,7176
114869,nonalcoholic fatty liver disease,14089
114870,uvulopalatal flap,14893
114870,hemorrhage,6216
114872,childhood,2642
114872,sleep time,12685
114873,cardiac remodeling,2145
114873,intermittent hypoxia,7176
114874,insomnia,7050
114874,actigraphy,259
114874,sleep state misperception,12673
114875,acromegaly,251
114876,intellectual disability,7131
114876,learning disability,7704
114876,hearing loss,6120
114877,breathing,1906
114877,diagnosis,4004
114877,sleep,12542
114877,portable,11039
114879,polygraphy,10989
114879,sleep,12542
114879,capnography,2067
114881,rheumatoid arthritis,12170
114881,sleep quality,14537
114881,osteoarthritis,10236
114883,catheter ablation,2352
114883,atrial fibrillation,1251
114886,arteriosclerosis,1138
114886,anaesthesia,759
114886,diastolic dysfunction,4070
114886,echocardiography,4498
114886,hypertension,6451
114886,myocardium,9190
114887,smoking,12753
114887,rhinitis,12171
114887,rhinomanometry,12172
114887,atopy,1239
114888,acromegaly,251
114888,mortality,8926
114888,morbidity,8897
114888,octreotide,10003
114889,metabolic syndrome,8583
114889,insulin,7102
114889,endothelial dysfunction,4754
114890,functional somatic syndrome,5590
114890,inspiratory airflow limitation,7066
114891,adolescent,419
114891,children,2656
114894,a,117
114894,evidence,4993
114894,naloxone,9233
114894,pregabalin,11228
114894,respiratory depression,11980
114894,sedation,802
114895,snoring,16381
114895,enuresis,4811
114896,cross-sectional study,3661
114897,sleep scoring,12665
114897,respiratory event,11993
114898,sleep quality,14537
114898,children,2656
114898,bronchiectasis,1951
114899,imaging,6812
114899,hypoglossal,6645
114899,pharynx,15132
114900,snoring,16381
114901,mouse,8635
114901,insulin resistance,7105
114901,intermittent hypoxia,7176
114902,hypercholesterolemia,6553
114902,breast cancer,1892
114904,circadian rhythm,2840
114904,reference,11796
114904,shift work disorder,12462
114904,sleep,12542
114905,mortality,8926
114905,aging,494
114906,rat,15288
114906,sleep deprivation,12586
114906,shift work,15725
114906,sleep restriction,12663
114908,chronic fatigue syndrome,2559
114908,digit span,4137
114909,depression,3923
114916,pulmonary hypertension,11522
114921,idiopathic intracranial hypertension,6776
114922,diagnosis,4004
114922,portable monitoring,11045
114923,positional therapy,11080
114923,sleep position,14349
114923,snoring,16381
114924,biomarker,1620
114924,epidemiology,4836
114925,sleep,12542
114926,airway reconstruction,568
114927,scoliosis,16198
114930,serotonin,15510
114930,depression,3923
114930,melatonin,8507
114930,lithium,7905
114931,continuous positive airway pressure therapy,3366
114932,liposarcoma,7897
114932,morbid obesity,8896
114933,continuous positive airway pressure therapy,3366
114933,arterial pressure,1131
114933,arterial hypertension,1125
114933,antihypertensive treatment,927
114937,complex sleep apnoea,3163
114937,sleep quality,14537
114938,turbinate,15978
114938,surgical procedure,13094
114938,operative,10078
114938,obstructive,9918
114938,complication,3175
114940,critical pressure,3643
114940,electrical stimulation,4606
114940,genioglossus,5741
114940,velopharynx,13728
114941,respiratory-related evoked potential,12073
114944,hyoid bone,6519
114944,mandible,8217
114946,secondary hypertension,12367
114948,holter,6350
114949,attention,1270
114950,biosignal processing,1645
114950,sleep,12542
114952,p-wave,11578
