article_id,keyword,key_id,year,title
111999,sleep,12542,2009,Baroreflex gain in children with obstructive sleep apnea
112001,sleep,12542,2009,Obstructive Sleep Apnoea OSA patterns in bariatric surgical practice and response of OSA to weight loss after laparoscopic adjustable gastric banding LAGB
111982,sleep,12542,2009,Polygraphy of sleep at altitudes between 5300 m and 7500 m during an expedition to Mt Everest MedEx 2006
112038,sleep,12542,2009,Transcutaneous carbon dioxide profile during sleep reveals metabolic risk factors in post-menopausal females
111906,sleep,12542,2009,Sleep disturbance and pain in an obese residential treatment-seeking population
111915,sleep,12542,2009,ABPM in COPD patients with sleep desaturation MAPA em portadores de DPOC com dessaturao no sono
111956,sleep,12542,2009,Prevalence of obstructive sleep apnea-hypopnea in severe versus moderate asthma
112220,sleep,12542,2009,Altered brain activation during response inhibition in obstructive sleep apnea
112222,sleep,12542,2009,Position paper on sleep medicine and cardiology Positionspapier chlafmedizin in der Kardiologie
112218,sleep,12542,2009,Risk of sleep apnea in orchestra members
112239,sleep,12542,2009,Dimensions of sleepiness and their correlations with sleep-disordered breathing in mild sleep apnea Dimenses da sonolncia e suas correlaes com os transtornos respiratrios do sono na apneia do sono leve
112240,sleep,12542,2009,Detection of sleep onset by analysis of slow eye movements A preliminary study of MSLT recordings
112269,sleep,12542,2009,Combination of transpalatal advancement pharyngoplasty and H-uvulopalatopharyngoplasty for obstructive sleep apnea
112102,sleep,12542,2009,Sleep disordered breathing in facioscapulohumeral muscular dystrophy
112103,sleep,12542,2009,Sleep complaints in the adult Brazilian population A national survey based on screening questions
112108,sleep,12542,2009,Sleep disturbances and sleep apnea in patients on chronic peritoneal dialysis
112129,sleep,12542,2009,Autonomic Activation During Sleep in Posttraumatic Stress Disorder and Panic A Mattress Actigraphic Study
112170,sleep,12542,2009,Central sleep apnoea in rett syndrome
112160,sleep,12542,2009,Sleep in post-menopausal women Differences between early and late post-menopause
111732,sleep,12542,2009,The correlation between tonsil size and academic performance is not a direct one but the results of various factors Multifattorialit della correlazione tra ipertrofia tonsillare e performance scolastica
111712,sleep,12542,2009,Sleep stage dynamics differ between children with and without obstructive sleep apnea
111756,sleep,12542,2009,Cardiovascular variability during periodic leg movements in sleep in children
111746,sleep,12542,2009,Ondansetron and fluoxetine reduce sleep apnea in mice lacking monoamine oxidase A
111742,sleep,12542,2009,Acute cardiovascular changes with obstructive events in children with sleep disordered breathing
111850,sleep,12542,2009,Continuous positive airway pressure treatment for obstructive sleep apnoea reduces resting heart rate but does not affect dysrhythmias A randomised controlled trial
111594,sleep,12542,2009,Sleepiness in Parkinson disease
111658,sleep,12542,2009,Triggering of Nocturnal Arrhythmias by Sleep-Disordered Breathing Events
111653,sleep,12542,2009,High frequency components of tracheal sound are emphasized during prolonged flow limitation
111636,sleep,12542,2009,Dynamic upper airway changes during sleep in patients with obstructive sleep apnea syndrome
111413,sleep,12542,2009,Influence of hispanic ethnicity in prevalence of diabetes mellitus in sleep apnea and relationship to sleep phase
111386,sleep,12542,2009,The effect of adenotonsillectomy on changes of position during sleep in pediatric obstructive sleep apnea syndrome
111394,sleep,12542,2009,Hyperinflation is associated with lower sleep efficiency in COPD with co-existent obstructive sleep apnea
111397,sleep,12542,2009,Impaired vascular regulation in patients with obstructive sleep apnea Effects of continuous positive airway pressure treatment
111440,sleep,12542,2009,Continuous positive airway pressure deepens sleep in patients with Alzheimer disease and obstructive sleep apnea
112221,simulation,16301,2009,Simulation of respiration with apnea  AAA device to evaluate ventilators for obstructive sleep apnea Simulation der atmung mit apnoen  Ein verfahren zur bewertung von beatmungsgerten fr obstruktive schlafapnoe
124449,sleep,12542,2009,Prevalence of obstructive sleep apnea-hypopnea in severe versus moderate asthma
112094,sibutramine,12478,2009,Changes in regional adiposity and cardio-metabolic function following a weight loss program with sibutramine in obese men with obstructive sleep apnea
112041,sickle cell,12481,2009,Prevalence of obstructive sleep apnea in children and adolescents with sickle cell anemia Prevalncia da apneia obstrutiva do sono em crianas e adolescentes portadores da anemia falciforme
111841,sibutramine,12478,2009,Sibutramine versus continuous positive airway pressure in obese obstructive sleep apnoea patients
112682,side effect,12486,2009,Perceived informational needs side-effects and their consequences on adherence-A comparison between CPAP treated patients with OSAS and healthcare personnel
112482,pulmonary function,14926,2009,Improvement of restrictive and obstructive pulmonary mechanics following laparoscopic bariatric surgery
112700,pulmonary function,14926,2009,A prospective appraisal of pulmonary hypertension in children with sickle cell disease
112211,pulmonary edema,11512,2009,Avoiding airway obstruction after pediatric adenotonsillectomy
124474,pulmonary arterial hypertension,11502,2009,Review paper Current strategies in the development of Anti-obesity drugs and their safety concerns
112596,pulmonary,11500,2009,Pulse oximetry identifying Its applications coding and reimbursement
111829,pulmonary hypertension,11522,2009,COPD and sleep apnea-hypopnea syndrome EPOC y sndrome de apnea-hipopnea del sueo
112554,pulmonary hypertension,11522,2009,Successful nocturnal continuous positive airway pressure treatment on a patient of obstructive sleep apnea syndrome with post operative pulmonary hypertension in ASD A case report
112590,pulmonary hypertension,11522,2009,Longitudinal follow up of elevated pulmonary artery pressures in children with sickle cell disease
112320,pulmonary hypertension,11522,2009,The role of NADPH oxidase in chronic intermittent hypoxia-induced pulmonary hypertension in mice
112790,pulmonary hypertension,11522,2009,Lower extremity edema and pulmonary hypertension in morbidly obese patients with obstructive sleep apnea
111875,pulse transit time,11549,2009,Cerebral vasoreactivity decreases overnight in severe obstructive sleep apnea syndrome A study of cerebral hemodynamics
112873,post-traumatic stress disorder,11490,2009,Psychometric properties of the persian version of the Pittsburgh sleep quality index addendum for PTSD PSQI-A
111613,proteomic,11420,2009,Intermittent hypercapnic hypoxia induced protein changes in the piglet hippocampus identified by MALDI-TOF-MS
111844,proteomic,11420,2009,Increase in serum haptoglobin and apolipoprotein M in patients with obstructive sleep apnoea
112871,proteinuria,11419,2009,Obesity-related focal and segmental glomerulosclerosis Normalization of proteinuria in an adolescent after bariatric surgery
112857,pittsburgh sleep quality index,15619,2009,Race and financial strain are independent correlates of sleep in midlife women The SWAN sleep study
112641,psoriasis,11440,2009,Obstructive sleep apnea in familial partial lipodystrophy type 2 with atypical skin findings and vascular disease
111633,primary open angle glaucoma,11328,2009,Healthcare charges in patients with glaucoma who undergo laser trabeculoplasty
112782,primary care,11319,2009,Symptoms and risk of obstructive sleep apnea in primary care patients in Jordan
112508,prospective study,11398,2009,Association of sleep duration with mortality from cardiovascular disease and other causes for japanese men and women The JACC study
112016,prognosis,14790,2009,Improvement of quality of life with nocturnal oxygen therapy in heart failure patients with central sleep apnea
112598,prognosis,14790,2009,Home telemonitoring in heart failure patients The HHH study Home or Hospital in Heart Failure
112516,prognosis,14790,2009,Can sleep apnea explain the adverse outcome of chronic kidney disease in heart failure by Girerd and coworkers
112562,prognosis,14790,2009,Pathophysiological and clinical relevance of simplified monitoring of nocturnal breathing disorders in heart failure patients
111942,primary care,11319,2009,Sleep disorder symptoms are common and unspoken in Canadian general practice
98338,primary care,11319,2009,Review of upper airway resistance syndrome Nursing and clinical management
112387,prevention,11307,2009,Weighing risk the Expert Committee recommendations in practice
112530,prevalence,11299,2009,Prevalence of sleep-disordered breathing in a 316-patient French cohort of stable congestive heart failure
112627,prevalence,11299,2009,Sleep disordered breathing in children in a general population sample Prevalence and risk factors
112623,prevalence,11299,2009,Obstructive sleep apnoea and periodontitis A novel association
112625,prevalence,11299,2009,Sleep-disordered breathing in heart failure with normal left ventricular ejection fraction
112649,prevalence,11299,2009,Prevalence of residual excessive sleepiness in CPAP-treated sleep apnoea patients The French multicentre study
112419,prevalence,11299,2009,The prevalence of obstructive sleep apnoea syndrome in ankylosing spondylitis patients
112870,prevalence,11299,2009,Prevalence of Cheyne-Stokes respiration in modern treated congestive heart failure
112782,prevalence,11299,2009,Symptoms and risk of obstructive sleep apnea in primary care patients in Jordan
111866,prevalence,11299,2009,Prevalence and risk factors of obstructive sleep apnea among middle-aged urban Indians A community-based study
111350,prevalence,11299,2009,The prevalence of asthma in patients with obstructive sleep apnoea
112041,prevalence,11299,2009,Prevalence of obstructive sleep apnea in children and adolescents with sickle cell anemia Prevalncia da apneia obstrutiva do sono em crianas e adolescentes portadores da anemia falciforme
111637,prevalence,11299,2009,Elevated risk of motor vehicle accident for male drivers with obstructive sleep apnea syndrome in the tokyo metropolitan area
111622,prevalence,11299,2009,Prevalence of habitual snoring and symptoms of sleep-disordered breathing in adolescents
112524,preeclampsia,11220,2009,Obstructive sleep apnoea and its association with gestational hypertension
112524,pregnancy,11230,2009,Obstructive sleep apnoea and its association with gestational hypertension
112802,prediction,15533,2009,Prediction of obstructive sleep apnea with craniofacial photographic analysis
112781,posture,15174,2009,Effect of posture on airway resistance in obstructive sleep apnea-hypopnea syndrome by means of impulse oscillation
111838,postoperative analgesia,11134,2009,Postoperative analgesia and respiratory events in patients with symptoms of obstructive sleep apnoea
111833,posture,15174,2009,Marked reduction in obstructive sleep apnea severity in slow wave sleep
112261,posture,15174,2009,Compliance with positive airway pressure treatment for obstructive sleep apnea
111417,positive airway pressure,11086,2009,Treatment effects on brain activity during a working memory task in obstructive sleep apnea
112242,positive airway pressure,11086,2009,Sustained improvement in cognitive and emotional status of apneic patients after prolonged treatment with positive airway pressure
112621,positive airway pressure,11086,2009,Effects of continuous positive airway pressure on stridor in multiple system atrophy - Sleep laryngoscopy
112764,positive airway pressure,11086,2009,Mouth leaks may complicate positive airway pressure treatment of OSAS in facioscapulohumeral muscular dystrophy
111704,position,11065,2009,Sleep in women Normal values for sleep stages and position and the effect of age obesity sleep apnea smoking alcohol and hypertension
111672,portable monitoring,11045,2009,Validation of a portable recording device ApneaLink for identifying patients with suspected obstructive sleep apnoea syndrome
97172,portable monitoring,11045,2009,Accuracy of automatic analysis of ambulatory recordings of nocturnal breathing disorders is significantly instrumentation dependent
97187,portable monitoring,11045,2009,Midsagittal jaw movements as a sleep/wake marker
112801,portable sleep study,11055,2009,An investigation of the validity of the Lifeshirt in comparison to standard polysomnography in the detection of obstructive sleep apnea
112549,positional therapy,11080,2009,Determining optimal sleep position in patients with positional sleep-disordered breathing using response surface analysis
98362,positional therapy,11080,2009,Efficacy study of a vest-type device for positional therapy in position dependent snorers
112092,positional therapy,11080,2009,Poor long-term patient compliance with the tennis ball technique for treating positional obstructive sleep apnea
112128,positional therapy,11080,2009,Efficacy study of a vest-type device for positional therapy in position dependent snorers
111435,pharyngitis,10801,2009,Primary snoring and growth failure in a patient with cystic fibrosis
112167,pharyngitis,10801,2009,Iskra guidelines on sore throat Diagnostic and therapeutic approach - Croatian national guidelines Smjernice iskra za grlobolju Dijagnostiki I terapijski pristup - Hrvatske nacionalne smjernice
111964,pharyngeal airway,10757,2009,Validation of computational fluid dynamics methodology used for human upper airway flow simulations
112108,peritoneal dialysis,14951,2009,Sleep disturbances and sleep apnea in patients on chronic peritoneal dialysis
111454,peripheral arterial tonometry,10684,2009,Evaluation of a portable device based on peripheral arterial tone for sleep apnea diagnosis in patients with schizophrenia Ocena zastosowania przenonych urzadze badajacych napicie obwodowych naczy ttniczych w diagnozowaniu bezdechu sennego u chory
112572,ph monitoring,10740,2009,Gastroesophageal reflux and obstructive sleep apnea in childhood
111900,peripheral arterial tone,10683,2009,Nocturnal pulse wave attenuation is associated with office blood pressure in a population based cohort
112738,pharmacokinetics,10749,2009,Pharmacokinetic profile of armodafinil in healthy subjects Pooled analysis of data from three randomized studies
112738,pharmacokinetics,10749,2009,Pharmacokinetic profile of armodafinil in healthy subjects Pooled analysis of data from three randomized studies
97170,pharyngeal airway,10757,2009,Validation of computational fluid dynamics methodology used for human upper airway flow simulations
111852,periodic breathing,10649,2009,Combined adaptive servo-ventilation and automatic positive airway pressure anticyclic modulated ventilation in co-existing obstructive and central sleep apnea syndrome and periodic breathing
111748,periodic breathing,10649,2009,Continuous positive airway pressure reduces loop gain and resolves periodic central apneas in the lamb
111443,periodic breathing,10649,2009,Breathing and sleep Measurement methods genetic influences and developmental impacts
112562,periodic breathing,10649,2009,Pathophysiological and clinical relevance of simplified monitoring of nocturnal breathing disorders in heart failure patients
111711,performance,14205,2009,Reaction time performance in upper airway resistance syndrome versus obstructive sleep apnea syndrome
112874,perioperative complication,14961,2009,Obesity and risk of peri-operative complications in children presenting for adenotonsillectomy
112208,perioperative management,15479,2009,Avoiding adverse outcomes in patients with obstructive sleep apnea OSA development and implementation of a perioperative OSA protocol
111933,periodic leg movement,10652,2009,Sleep disruption in patients with sleep apnea and end-stage renal disease
112867,periodic leg movement,10652,2009,The prevalence and significance of periodic leg movements during sleep in patients with congestive heart failure
97165,periodic leg movement syndrome,10655,2009,A state transition-based method for quantifying EEG sleep fragmentation
124446,periodic leg movement syndrome,10655,2009,A state transition-based method for quantifying EEG sleep fragmentation
124422,periodic breathing,10649,2009,Breathing and sleep Measurement methods genetic influences and developmental impacts
111360,percutaneous coronary intervention,10628,2009,Impact of obstructive sleep apnoea on clinical characteristics and outcomes in patients with acute coronary syndrome following percutaneous coronary intervention
112432,pediatric sleep apnea,10595,2009,Efficacy and safety of adenotonsillectomy for pediatric obstructive sleep apnea in Prader-Willi syndrome
112714,pediatric,10573,2009,Plasma IGF-1 levels and cognitive dysfunction in children with obstructive sleep apnea
111742,pediatric,10573,2009,Acute cardiovascular changes with obstructive events in children with sleep disordered breathing
111727,pediatric,10573,2009,Prevalence of obstructive sleep disturbance in children with failure to thrive
111615,pediatric,10573,2009,Pediatric otorhinolaryngologic manifestations of endocrinological pathologies
112019,pediatric,10573,2009,Age specific differences in pediatric obstructive sleep apnea
124463,pattern recognition,10556,2009,Visualization of high-dimensional clinically acquired geographic data using the self-organizing maps
97158,pattern recognition,10556,2009,Biomedical applications of piece-wise affine identification for hybrid systems
112461,pattern recognition,10556,2009,Validation of apnealink as screening device for cheyne-stokes respiration
111614,patient compliance,15200,2009,Poor sleep and impaired self-care Towards a comprehensive model linking sleep cognition and heart failure outcomes
111840,patient satisfaction,14427,2009,CPAP treatment in obstructive sleep apnoea A randomised controlled trial of follow-up with a focus on patient satisfaction
97136,pattern classification,10555,2009,Sleep apnea screening by autoregressive models from a single ECG lead
98330,patient compliance,15200,2009,Poor sleep and impaired self-care Towards a comprehensive model linking sleep cognition and heart failure outcomes
112686,patient satisfaction,14427,2009,Comparison of two headgear systems for sleep apnea treatment of stroke patients
112551,patient satisfaction,14427,2009,Survey of short-term patient satisfaction after surgery for obstructive sleep apnea
112334,physical examination,10849,2009,Morphological examination of upper airway in obstructive sleep apnea
112232,physiopathology,10875,2009,Retinal vein occlusion and obstructive sleep apnea syndrome Occlusion veineuse rtinienne et syndrome dapne du sommeil
112860,physiopathology,10875,2009,Physiopathologic mechanisms of cardiovascular alterations in sleep obstructive apnea syndrome Mecanismos fisiopatolgicos de las alteraciones cardiovasculares en el Sndrome de apnea obstructiva del sueo
111601,phox2b,10837,2009,Congenital central hypoventilation syndrome due to phox2b gene defects Inheritance from asymptomatic parents
111922,phox2b,10837,2009,PHOX2B in respiratory control Lessons from congenital central hypoventilation syndrome and its mouse models
112150,phox2b,10837,2009,Cor pulmonale due to congenital central hypoventilation syndrome presenting in adolescence
112743,photoplethysmography,10836,2009,Validation of forehead venous pressure as a measure of respiratory effort for the diagnosis of sleep apnea
112730,phox2b,10837,2009,PHOX2B mutation-confirmed congenital central hypoventilation syndrome in a chinese family
112805,phox2b gene,10839,2009,Later-onset congenital central hypoventilation syndrome due to a heterozygous 24-polyalanine repeat expansion mutation in the PHOX2B gene
112269,pharyngoplasty,14843,2009,Combination of transpalatal advancement pharyngoplasty and H-uvulopalatopharyngoplasty for obstructive sleep apnea
111823,pharynx,15132,2009,Role of remodeling of pharyngeal cavity in velopharyngoplasty for treating obstructive sleep apnea hypopnea syndrome and its related anatomic study
112283,pharynx,15132,2009,CT comparison of primary snoring and obstructive sleep apnea syndrome Role of pharyngeal narrowing ratio and soft palate-tongue contact in awake patient
112278,pharynx,15132,2009,Electrical stimulation of the genioglossus to improve pharyngeal patency in obstructive sleep apnea Comparison of results obtained during sleep and anesthesia Hebrew Source
112021,pheochromocytoma,10823,2009,Night sweats review of evaluation with an illustrative case
111384,polycythemia,10983,2009,Resolvement of respiratory failure and polycythemia after CPAP treatment in a middle-aged male with severe obstructive sleep apnea
111336,periodic limb movement during sleep,10657,2009,Iron stores periodic leg movements and sleepiness in obstructive sleep apnea
112258,polycystic ovary syndrome,10562,2009,Apnea-hypopnea index in nonobese women with polycystic ovary syndrome
111931,periodic limb movement disorder,10656,2009,Sleep and sleep disorders in chronic users of zopiclone and drug-free insomniacs
112624,periodic limb movement disorder,10656,2009,Periodic leg movements and restless legs syndrome  PPPrevalence in psychiatric inpatients with severe sleep disturbances
112624,periodic limb movement,15338,2009,Periodic leg movements and restless legs syndrome  PPPrevalence in psychiatric inpatients with severe sleep disturbances
112811,platelet,10928,2009,Impact of nasal continuous positive airway pressure therapy on markers of platelet activation in patients with obstructive sleep apnea
111430,pierre robin syndrome,14116,2009,Polysomnography evaluation and swallowing endoscopy of patients with Pierre Robin Sequence Avaliao polissonogrfica e de videoendoscopia da deglutio de pacientes portadores da sequncia de Pierre-Robin
111726,plasticity,10926,2009,Determinants of ventilatory instability in obstructive sleep apnea Inherent or acquired
111331,plasticity,10926,2009,Memory before and after sleep in patients with moderate obstructive sleep apnea
112754,population,11022,2009,Snoring and witnessed sleep apnea is related to diabetes mellitus in women
112177,polymorphism,15119,2009,Relationship between reduced nicotinamide adenine dinucleotide phosphate oxidase subunit p22phox gene polymorphism and obstructive sleep apnea-hypopnea syndrome in the Chinese Han population
111983,polymorphism,15119,2009,Genetic variants in interleukin-6 modified risk of obstructive sleep apnea syndrome
112565,polymorphism,15119,2009,Role of nitric oxide synthase gene intron 4 and exon 7 polymorphisms in obstructive sleep apnea syndrome
111620,polygraphy,10989,2009,Diagnostic accuracy of polygraphy in patients with heart failure  A comparison with polysomnography Die diagnostische genauigkeit der polygraphie bei patienten mit Herzinsuffizienz  Ein Vergleich zur Polysomnographie
112731,polygraphy,10989,2009,Differential diagnosis of apneas in preterm infants
111755,population-based,11032,2009,Sibling risk of pediatric obstructive sleep apnea syndrome and adenotonsillar hypertrophy
111698,population,11022,2009,Snoring men with daytime sleepiness drive more than others A population-based study
112299,portable monitoring,11045,2009,Validation of a portable monitoring system for the diagnosis of obstructive sleep apnea syndrome
111925,vegf,13715,2009,Influence of intermittent hypoxia on the signal transduction pathways to inflammatory response and circadian clock regulation
111716,vegf,13715,2009,The expression of vascular endothelial growth factor in skeletal muscle of patients with sleep disorders
97166,vegf,13715,2009,Influence of intermittent hypoxia on the signal transduction pathways to inflammatory response and circadian clock regulation
112535,ventilation,15920,2009,Time course of continuous positive airway pressure effects on central sleep apnoea in patients with chronic heart failure
112429,ventilation,15920,2009,Non-invasive ventilation in children with upper airway obstruction
112089,vascular remodeling,15434,2009,Brachial artery diameter blood flow and flow-mediated dilation in sleep-disordered breathing
111397,vasodilation,16285,2009,Impaired vascular regulation in patients with obstructive sleep apnea Effects of continuous positive airway pressure treatment
112469,vasodilation,16285,2009,Melatonin reduces microvascular damage and insulin resistance in hamsters due to chronic intermittent hypoxia
112873,validity,13684,2009,Psychometric properties of the persian version of the Pittsburgh sleep quality index addendum for PTSD PSQI-A
112807,validity,13684,2009,Reliability and validity of a Norwegian version of the Epworth sleepiness scale
112783,validity,13684,2009,Validity and reliability of Sleep Quality Scale in subjects with obstructive sleep apnea syndrome
112306,validity,13684,2009,Development of a Japanese version of the Epworth Sleepiness Scale JESS based on Item Response Theory
98393,validity,13684,2009,Validity and reliability of Sleep Quality Scale in subjects with obstructive sleep apnea syndrome
111448,validation study,16419,2009,The REM sleep behavior disorder screening questionnaire Validation study of a Japanese version
112162,validation,13683,2009,Simple four-variable screening tool for identification of patients with sleep-disordered breathing
111964,validation,13683,2009,Validation of computational fluid dynamics methodology used for human upper airway flow simulations
97170,validation,13683,2009,Validation of computational fluid dynamics methodology used for human upper airway flow simulations
112476,uvulopalatoplasty,13971,2009,Bipolar radiofrequency uvulopalatoplasty combined with injection snoreplasty A reasonable option for the problem of snoring
112264,uremia,15980,2009,Sleep disordered breathing in renal transplant patients
112460,upper airway,14431,2009,The influence of obstructive sleep apnea and gender on genioglossus activity during rapid eye movement sleep
111705,upper airway,14431,2009,The impact of Le Fort I advancement and bilateral sagittal split osteotomy setback on ventilation during sleep
112593,upper airway patency,15308,2009,Mass loading of the upper airway extraluminal tissue space in rabbits Effects on tissue pressure and pharyngeal airway lumen geometry
112765,upper airway patency,15308,2009,Gender difference in the respiratory functions of the upper airway
112593,upper airway mechanics,13619,2009,Mass loading of the upper airway extraluminal tissue space in rabbits Effects on tissue pressure and pharyngeal airway lumen geometry
112546,ultrasound,15925,2009,Tongue base ultrasound A diagnostic tool for predicting obstructive sleep apnea
111932,upper airway anatomy,14308,2009,The effect of acid suppression on upper airway anatomy and obstruction in patients with sleep apnea and gastroesophageal reflux disease
112852,upper airway collapsibility,13601,2009,Short- and long-term effects of CPAP on upper airway anatomy and collapsibility in OSAH
111636,wakefulness,15083,2009,Dynamic upper airway changes during sleep in patients with obstructive sleep apnea syndrome
97175,wavelet,13869,2009,Support vector machines for automated recognition of obstructive sleep apnea syndrome from ECG recordings
97154,wavelet,13869,2009,Automated scoring of obstructive sleep apnea and hypopnea events using short-term electrocardiogram recordings
97187,wavelet,13869,2009,Midsagittal jaw movements as a sleep/wake marker
112750,wavelet,13869,2009,Automated recognition of patients with obstructive sleep apnoea using wavelet-based features of electrocardiogram recordings
112199,wavelet,13869,2009,Support vector machines for automated recognition of obstructive sleep apnea syndrome from ECG recordings
112051,wavelet,13869,2009,Automated scoring of obstructive sleep apnea and hypopnea events using short-term electrocardiogram recordings
111580,voice,13827,2009,Effects of uvulopalatopharyngoplasty with Harmonic Scalpel on speech and voice
97159,vocal cord paralysis,14698,2009,Recovery from neurological sequelae secondary to oncological brain surgery in an adult growth hormone-deficient patient after growth hormone treatment
112861,voxel based morphometry,13713,2009,Gray matter deficits in young adults with narcolepsy
112094,visceral fat,13809,2009,Changes in regional adiposity and cardio-metabolic function following a weight loss program with sibutramine in obese men with obstructive sleep apnea
112414,visfatin,15560,2009,Plasma visfatin levels in severe obstructive sleep apnea - Hypopnea syndrome
111854,vocal cord paralysis,14698,2009,Recovery from neurological sequelae secondary to oncological brain surgery in an adult growth hormone-deficient patient after growth hormone treatment
112455,visceral fat,13809,2009,C-reactive protein is associated with Obstructive sleep apnea independent of visceral obesity
112026,ventilation,15920,2009,Altered ventilatory responses to exercise testing in young adult men with obstructive sleep apnea
112274,ventilation,15920,2009,Capnographic Monitoring in Respiratory Emergencies
111705,ventilation,15920,2009,The impact of Le Fort I advancement and bilateral sagittal split osteotomy setback on ventilation during sleep
111958,velopharynx,13728,2009,Role of the hypoglossal nerve in equine nasopharyngeal stability
111645,ventilation,15920,2009,Effects of exposure to intermittent hypoxia on oxidative stress and acute hypoxic ventilatory response in humans
112655,ventilatory control,15497,2009,Inspiratory duty cycle responses to flow limitation predict nocturnal hypoventilation
111443,ventilatory control,15497,2009,Breathing and sleep Measurement methods genetic influences and developmental impacts
111833,ventilatory control,15497,2009,Marked reduction in obstructive sleep apnea severity in slow wave sleep
124422,ventilatory control,15497,2009,Breathing and sleep Measurement methods genetic influences and developmental impacts
112694,ventilatory drive,13750,2009,Work of breathing in eucapnic and hypercapnic sleep apnea syndrome
111726,ventilatory stability,13760,2009,Determinants of ventilatory instability in obstructive sleep apnea Inherent or acquired
112587,ventricular function,13770,2009,Hypertension and sleep apnea-hypopnea syndrome changes in echocardiographic abnormalities depending on the presence of hypertension and treatment with CPAP
112286,ventricular function,13770,2009,Evaluation of right ventricular systolic and diastolic function in patients with newly diagnosed obstructive sleep apnea syndrome without hypertension
112760,ventilatory response,13758,2009,Ventilatory and cerebrovascular responses to hypercapnia in patients with obstructive sleep apnoea Effect of CPAP therapy
112767,ventilatory stability,13760,2009,Decreased chemosensitivity and improvement of sleep apnea by nocturnal hemodialysis
111626,videopolisomnography,14665,2009,Sleep disorders in children with Attention-Deficit/Hyperactivity Disorder ADHD recorded overnight by video-polysomnography
124436,wavelet,13869,2009,Automated scoring of obstructive sleep apnea and hypopnea events using short-term electrocardiogram recordings
124454,wavelet,13869,2009,Support vector machines for automated recognition of obstructive sleep apnea syndrome from ECG recordings
124467,wavelet,13869,2009,Automated recognition of patients with obstructive sleep apnoea using wavelet-based features of electrocardiogram recordings
112483,weight,13877,2009,Association between sleep architecture and measures of body composition
112173,weight,13877,2009,Prevalence and incidence of hypertension in obstructive sleep apnea patients and the relationship between obstructive sleep apnea and its confounders
112620,weight loss,13880,2009,Lifestyle intervention with weight reduction First-line treatment in mild obstructive sleep apnea
112591,weight loss,13880,2009,Treatment of refractory obesity in severely obese adults following management of newly diagnosed attention deficit hyperactivity disorder
112853,weight loss,13880,2009,Feasibility and technique of laparoscopic conversion of adjustable gastric banding to sleeve gastrectomy
111736,weight loss,13880,2009,Two-step laparoscopic duodenal switch for superobesity A feasibility study
111841,weight loss,13880,2009,Sibutramine versus continuous positive airway pressure in obese obstructive sleep apnoea patients
112094,weight loss,13880,2009,Changes in regional adiposity and cardio-metabolic function following a weight loss program with sibutramine in obese men with obstructive sleep apnea
112130,weight loss,13880,2009,Sleep-disordered breathing and frailty in the cardiovascular health study cohort
98385,weight loss,13880,2009,Treatment of refractory obesity in severely obese adults following management of newly diagnosed attention deficit hyperactivity disorder
111704,women,13911,2009,Sleep in women Normal values for sleep stages and position and the effect of age obesity sleep apnea smoking alcohol and hypertension
112487,women,13911,2009,Chronic sleep complaints in premenopausal women and their association with sleep-disordered breathing
111886,working memory,13921,2009,Brain activation changes before and after PAP treatment in obstructive sleep apnea
111417,working memory,13921,2009,Treatment effects on brain activity during a working memory task in obstructive sleep apnea
112694,work of breathing,16110,2009,Work of breathing in eucapnic and hypercapnic sleep apnea syndrome
112618,working memory,13921,2009,Neural activation patterns during working memory tasks and OSA disease severity Preliminary findings
112371,working memory,13921,2009,A pilot study of sleep cognition and respiration under 4 weeks of intermittent nocturnal hypoxia in adult humans
112474,xyrem,13932,2009,Three deaths associated with use of Xyrem
112555,xyrem,13932,2009,A multi-drug intoxication fatality involving Xyrem GHB
112029,work of breathing,16110,2009,C-Flex technology Effects on breathing parameters and inspiratory flow limitation
98402,youth,15828,2009,Sedentary behavior and sleep Paradoxical effects in association with childhood obesity
111734,x-ray computed,15248,2009,Evaluation of the upper airway measurements by multi-slice CT before and after operations in obstructive sleep apnea syndrome patients
112864,youth,15828,2009,Sedentary behavior and sleep Paradoxical effects in association with childhood obesity
112412,zolpidem,13938,2009,Improvement of idiopathic central sleep apnea with zolpidem
98335,morbid obesity,8896,2009,Banded sleeve gastrectomy-initial experience
112443,morbid,8895,2009,Laparoscopic bariatric surgery A five-year review
98354,mood disorder,8889,2009,Frequency and predictors of obstructive sleep apnea among individuals with major depressive disorder and insomnia
112350,mood disorder,8889,2009,Frequency and predictors of obstructive sleep apnea among individuals with major depressive disorder and insomnia
111662,morbid obesity,8896,2009,Renal AA amyloidosis secondary to morbid obesity
111902,morbid obesity,8896,2009,Depression is associated with increased severity of co-morbidities in bariatric surgical candidates
111901,morbid obesity,8896,2009,Correlations between intra-abdominal pressure and obesity-related co-morbidities
112066,morbid obesity,8896,2009,Banded sleeve gastrectomy-initial experience
112328,morbid obesity,8896,2009,Two-stage laparoscopic biliopancreatic diversion with duodenal switch as treatment of high-risk super-obese patients Analysis of complications
112331,morbid obesity,8896,2009,Sudden death after open gastric bypass surgery
112639,morbid obesity,8896,2009,Alzheimer-type neuropathological changes in morbidly obese elderly individuals
112602,morbid obesity,8896,2009,Association between sleep-disordered breathing aminoterminal pro-brain natriuretic peptide NT-proBNP levels and insulin resistance in morbidly obese young women
