art_id,keyword,art_year,citation,title,author_name,affiliation_1,affiliation_2,country
96528,ahi estimation; airflow; pattern recognition; respiratory rate variability; sleep apnoeahypopnoea syndrome,2013,6,Pattern recognition in airflow recordings to assist in the sleep apnoea-hypopnoea syndrome diagnosis,gutirrez-tobal gc; lvarez d; marcos jv; del campo f; hornero r,biomedical engineering group  etsi de telecomunicación  university of valladolid paseo  belén; servicio de neumología  hospital universitario río hortega  cdulzaina    valladolid  spain  facultad de medicina  university of valladolid  avenida ramón y cajal,valladolid,spain
96531,leptin; lu chuan pig model; obstructive; resistin; rosiglitazone; sleep apnea syndrome,2013,1,Effect of rosiglitazone on expression of resistin and leptin in serum and adipose tissue of obstructive sleep apnea syndrome model,zhou y; tang f-l; cai s-s,guilin medical college,guilin guangxi,china
96532,continuous positive airway pressure; polysomnography; sleep apnea syndrome; telemedicine,2013,7,Reliability of telemedicine in the diagnosis and treatment of sleep apnea syndrome,coma-del-corral mj; alonso-lvarez ml; allende m; cordero j; ordax e; masa f; tern-santos j,ciber of respiratory diseases; research unit  university hospital of burgos; sleep unit  department of neumology  university hospital of burgos  avda de las islas baleares; sleep unit  department of neumology  university hospital of burgos  avda de las islas baleares   burgos   spain  ciber of respiratory diseases,burgos,spain
96533,autonomic function; computational model; glucoseinsulin regulation; obesity; sleep apnea,2013,6,Understanding the metabolic syndrome A modeling perspective,khoo mck; oliveira fmgs; cheng l,department of biomedical engineering  university of southern california  los angeles; department of clinical decision support solutions; department of electrical engineering,ca; philips research; university of brasilia,brazil; united states
96535,glucose variability; obstructive sleep apnea syndrome,2013,2,Sleep apnea sleep disturbance and fasting glucose variability A pilot study,tatti p; strollo f; passali d,endocrinology and diabetes unit  asl roma h  ospedale s giuseppe; endocrinology unit  inrca institute; ent department  university of siena,roma; siena,italy
96536,body position; positional obstructive sleep apnea; positional sensor; rematee bumper belt; snoring,2013,1,The Rematee Bumper Belt positional therapy device for snoring and obstructive sleep apnea Positional effectiveness in healthy subjects,matthews l; fortier n,department of physical sciences  thompson rivers university  kamloops,bc,canada
96537,insomnia; orexin receptor antagonist; sleep apnea; suvorexant,2013,2,Suvorexant Dual orexin OXinf1/inf/OXinf2/inf receptor antagonist treatment of sleep disorders,radl s,zentiva a sanofi company  u kabelovny,prague,czech republic
96542,histamine h receptor agonist; narcolepsy; pitolisant hydrochloride; schizophrenia; tripolisant hydrochloride,2013,1,Pitolisant hydrochloride Histamine H3 receptor inverse agonist treatment of sleep disorders treatment of schizophrenia,pierre s; scholich k,institute of clinical pharmacology  pharmazentrum  frankfurt  zafes  klinikum der goetheuniversity frankfurt  theodor stern kai,frankfurt,germany
96543,consolidation; learning; modafinil; plusmaze discriminative avoidance task; retrieval; statedependency,2013,4,Inhibitory effects of modafinil on emotional memory in mice,fernandes ha; zanin ka; patti cl; wuo-silva r; carvalho rc; fernandes-santos l; bittencourt lra; tufik s; frussa-filho r,departamento de farmacologia  universidade federal de são paulo  rua botucatu   ed leal prado   andar   são paulo; departamento de psicobiologia  universidade federal de são paulo  r napoleão de barros   são paulo; departamento de psicobiologia  universidade federal de são paulo  r napoleão de barros   são paulo  sp  brazil  departamento de farmacologia  universidade federal de são paulo  rua botucatu   ed leal prado   andar   são paulo,sp,brazil
96544,apocynin; chronic intermittent hypoxia; endothelin; hypoxiainduced factora,2013,2,Effect of nadph oxidase inhibitor apocynin on the expression of hypoxia-induced factor-1a and endothelin-1 in rat carotid body exposed to chronic intermittent hypoxia,liu x; deng y; shang j; yang x-h; liu k; liu h-g; xu y-j,department of respiratory and critical care medicine  tongji hospital  huazhong university of science and technology,wuhan,china
96545,inhibitory avoidance; iron; memory deficits; modafinil; recognition memory,2013,7,Differential effects of modafinil on memory in nave and memory-impaired rats,garcia va; souza de freitas b; busato sb; davila portal bc; piazza fc; schrder n,neurobiology and developmental biology laboratory  faculty of biosciences  pontifical catholic university   porto alegre; neurobiology and developmental biology laboratory  faculty of biosciences  pontifical catholic university   porto alegre  rs  brazil  national institute for translational medicine incttm   porto alegre,rs,brazil
96546,blood gas monitoring; home care services; hospitalbased; hypoventilation; neuromuscular diseases; rehabilitation; sleep apnea syndromes; transcutaneous,2013,6,Home-based overnight transcutaneous capnography/pulse oximetry for diagnosing nocturnal hypoventilation associated with neuromuscular disorders,bauman ka; kurili a; schmidt sl; rodriguez gm; chiodo ae; sitrin rg,department of physical medicine and rehabilitation  university of michigan health system  ann arbor; medequip home care services  ann arbor; pulmonary and critical care medicine division  department of internal medicine  university of michigan health system  ann arbor,mi,united states
96556,obstructive sleep apnoea; polysomnogram; rheumatoid arthritis; sleep,2012,10,Do Sleepy Rheumatoid Arthritis Patients Have A Sleep Disorder,gjevre ja; taylor-gjevre rm; nair bv; lim hj,university of saskatchewan  saskatoon,sk,canada
96562,adherence; continuous positive airway pressure; obstructive sleep apnea syndrome; qualitative content analysis; social support,2012,1,Experiences with CPAP treatment in patients with obstructive sleep apnea syndrome and obesity,willman m; igelstrm h; martin c; senlf p,department of neuroscience  physiotherapy  uppsala university  bmc  box,se  uppsala,sweden
96571,biomedical signal processing; pattern recognition; snoring sounds,2012,1,Classification of oral/nasal simulated snores based on the acoustic properties,mikami t; kojima y; yonezawa k; yamamato m; furukawa m,department of clinical research  hakodate national hospital  kawaharacho   hakodate; graduate school of information science and technology  hokkaido university  kita  nishi   sapporo; tomakomai college of technology  nishikioka   tomakomai,hokkaido,japan
96575,chronic intermittent hypoxia; hypertension; obstructive sleep apnea; sympathoexcitation; systems biology,2012,16,Molecular mechanisms of chronic intermittent hypoxia and hypertension,sunderram j; androulakis ip,biomedical engineering department  rutgers university  piscataway  nj   united states  chemical and biochemical engineering department  rutgers university  piscataway; division of pulmonary and critical care medicine  department of medicine  umdnjrobert wood johnson medical school  new brunswick,nj,united states
96576,metabolic syndrome; obesity; polysomnography,2012,9,Obstructive sleep apnea and bone mineral density in obese patients,mariani s; fiore d; varone l; basciani s; persichetti a; watanabe m; saponara m; spera g; moretti c; gnessi l,department of environmental biology; department of experimental medicine  section of medical physiopathology and endocrinology; department of otolaryngology  audiology and phonation; division of endocrinology  department of system medicine  section of reproductive endocrinology university of torvergata  fatebenefratelli hospital san giovanni calibita,rome; sapienza university of rome,italy
96577,microsensors; respiratory disease; telemedicine; wireless monitoring,2012,23,A wireless portable system with microsensors for monitoring respiratory diseases,cao z; zhu r; que r-y,state key laboratory of precision measurement technology and instruments  department of precision instruments and mechanology  tsinghua university,beijing,china
96578,bayes classifier; kernel density estimation; sleep apnoea; snoring,2012,13,Multiclass classification of subjects with sleep apnoea-hypopnoea syndrome through snoring analysis,sol-soler j; fiz ja; morera j; jan r,department of esaii  universitat politècnica de catalunya  barcelona  spain  institut de bioenginyeria de catalunya ibec  ciber de bioingeniería  biomateriales y nanomedicina ciberbbn; institut de bioenginyeria de catalunya ibec  ciber de bioingeniería  biomateriales y nanomedicina ciberbbn  barcelona  spain  pulmonology service  hospital universitari germans trias i pujol; pulmonology service  hospital universitari germans trias i pujol,badalona; barcelona,spain
96579,ambulatory polygraphy; apneahypopnea index; average desaturation; duration of apnea and hypopnea; sleep apnea,2012,10,Total duration of apnea and hypopnea events and average desaturation show significant variation in patients with a similar apneahypopnea index,muraja-murro a; nurkkala j; tiihonen p; hukkanen t; tuomilehto h; kokkarinen j; mervaala e; tyrs j,department of clinical neurophysiology  kuopio university hospital; department of clinical neurophysiology  kuopio university hospital  kuopio  finland  department of applied physics  university of eastern finland; department of clinical neurophysiology  kuopio university hospital  kuopio  finland  institute of clinical medicine  university of eastern finland; department of otorhinolaryngology  kuopio university hospital; department of respiratory medicine  kuopio university hospital,kuopio,finland
96580,obstructive sleep apnoea; occupational performance; research,2012,5,Exploring the impact of sleep apnoea on daily life and occupational engagement,odonoghue n; mckay ea,school of health sciences and social care  brunel university  mary seacole building  uxbridge; st vincents university hospital  elm park,dublin; middlesex,ireland; united kingdom
96581,autonomic nervous system; parasympathetic; spectral analysis; sympathetic,2012,7,Overnight heart rate variability in patients with obstructive sleep apnoea A time and frequency domain study,zhu k; chemla d; roisman g; mao w; bazizi s; lefevre a; escourrou p,eaaphp  faculty of medicine  university of parissud; eaaphp  faculty of medicine  university of parissud  le kremlinbicêtre  france  eaaphp  faculty of medicine  university of parissud  le kremlinbicêtre  france  service des explorations fonctionnelles et centre de médecine du sommeil  hôpital antoinebéclère; eaaphp  faculty of medicine  university of parissud  le kremlinbicêtre  france  service des explorations fonctionnelles et centre de médecine du sommeil  hôpital antoinebéclère,clamart; le kremlinbicêtre,france
96582,fourier domain optical coherence tomography; longrange optical coherence tomography; obstructive sleep apnea; optical coherence tomography,2012,25,High-speed upper-airway imaging using full-range optical coherence tomography,jing j; zhang j; loy ac; wong bjf; chen z,university of california  irvine  beckman laser institute   health sciences road east  irvine; university of california  irvine  beckman laser institute   health sciences road east  irvine  ca   united states  university of california  irvine medical center  division of otolaryngology  orange; university of california  irvine  department of biomedical engineering  irvine; university of california  irvine  department of biomedical engineering  irvine  ca   united states  university of california  irvine  beckman laser institute   health sciences road east  irvine; university of california  irvine medical center  division of otolaryngology  orange,ca,united states
96583,feature extraction; feature selection; genetic algorithms; logistic regression; nocturnal pulse oximetry; obstructive sleep apnoea syndrome,2012,8,Feature selection from nocturnal oximetry using genetic algorithms to assist in obstructive sleep apnoea diagnosis,lvarez d; hornero r; marcos jv; del campo f,biomedial engineering group  etsi de telecomunicación  university of valladolid  paseo de belén; hospital universitario pío del río hortega de valladolid  c dulzaina,valladolid,spain
96585,cpaptherapy; electrophysiology; loreta; omega complexity; osas; qeeg,2012,3,Effects of CPAP-therapy on brain electrical activity in obstructive sleep apneic patients A combined EEG study using LORETA and omega complexity reversible alterations of brain activity in OSAS,toth m; faludi b; kondakor i,department of neurology  teaching county hospital bácskiskun  kecskemét; department of neurology  university of pécs  pécs,nyíri út; rét utca,hungary
96586,airway; difficult intubation; difficult ventilation; mask,2012,10,Incidence and predictors of difficult mask ventilation and intubation,shah pn; sundaram v,department of anaesthesiology  seth g s medical college and kem hospital  b  varma villa  vitthalbhai road  vile parle west,mumbai,india
96587,headache; migraine; psychiatric comorbidities; systemic comorbidities,2012,10,Primary headaches in children Clinical findings on the association with other conditions,pavone p; rizzo r; conti i; verrotti a; mistretta a; falsaperla r; pratic ad; grosso g; pavone l,department gf ingrassia  section of hygiene and public health; department of child neurology  department of pediatrics; department of pediatrics  university of catania; department of pediatrics and pediatric emergency  university hospital policlinicovittorio emanuele,catania; university of catania; university of chieti,italy
96589,ecg; nighttime electrocardiogram ekg; nighttime heart rate variability; physiological monitoring; textile electrode,2012,19,Night-time EKG and HRV monitoring with bed sheet integrated textile electrodes,peltokangas m; verho j; vehkaoja a,department of automation science and engineering  tampere university of technology tut,tampere fi,finland
96590,bmi; mandibular advancement splint; obstructive sleep apnoea; snoring,2012,2,Treatment of sleep apnoea using a mandibular advancement splint - An open prospective study,lekerud a-k; sand l; englund a-k; hirsch jm,department of surgical sciences  oral and maxillofacial surgery  medical faculty  uppsala university,se  uppsala,sweden
96591,obstructive sleep apnea; piezoelectric; polysomnography; respiratory effort; respiratory inductive plethysmography,2012,2,Piezoelectric belts as a method for measuring chest and abdominal movement for obstructive sleep apnea diagnosis,vaughn cm; clemmons p,north carolina state university  raleigh,nc,united states
96592,apneahypopnea index; frequency domain analysis; oxygen desaturation index; sahs; sleep apnea,2012,6,Automated frequency domain analysis of oxygen saturation as a screening tool for SAHS,morillo ds; gross n; len a; crespo lf,fzi forschungszentrum informatik  haidundneustrasse; ugc neumología y alergia  hospital universitario puerta del mar; universidad de cádiz  escuela superior de ingeniería  dpto de ingeniería de sistemas y automática  cchile sn,cádiz; cp  cádiz; karlsruhe,germany; spain
96593,armodafinil; bipolar disorder; modafinil; pharmacokinetics,2012,5,Pharmacokinetic evaluation of armodafinil for the treatment of bipolar depression,niemegeers p; maudens ke; morrens m; patteet l; joos l; neels h; sabbe bgc,collaborative antwerp psychiatric research institute capri  faculty of medicine  university of antwerp  universiteitsplein; collaborative antwerp psychiatric research institute capri  faculty of medicine  university of antwerp  universiteitsplein   b antwerp  belgium  psychiatric centre sintnorbertushuis  stationstraat c; toxicological centre  university of antwerp  universiteitsplein; toxicological centre  university of antwerp  universiteitsplein   b antwerp  belgium  laboratory for tdm and toxicology  zna stuivenberg  lange beeldekensstraat; toxicological centre  university of antwerp  universiteitsplein   b antwerp  belgium  psychiatric hospital broeders alexianen  provinciesteenweg,b antwerp; b boechout; b duffel,belgium
96594,sleep debt; sleep deprivation; sleep disorders; sleep health; sleep hygiene,2012,18,Poor sleep challenging the health of a nation,wells me; vaughn bv,department of neurology  university of north carolina at chapel hill  chapel hill; neurodiagnostics and sleep science  school of medicine  university of north carolina at chapel hill  chapel hill,nc,united states
96595,atherosclerosis; hdl; ldl; obstructive sleep apnea; oxldl; pon,2012,7,Oxidized-LDL and paraoxonase-1 as biomarkers of coronary artery disease in patients with sleep-disordered breathing,hackenhaar fs; martinez d; medeiros tm; klein c; alabarse pvg; wainstein mv; gonalves sc; benfato ms,cardiology unit; departamento de biofísica  universidade federal do rio grande do sul  av bento gonçalves   prédio   porto alegre  rs  brazil  programa de pósgraduação em biologia celular e molecular  porto alegre  brazil  universidade federal do rio grande do sul; universidade federal do rio grande do sul  porto alegre  brazil  cardiology unit,hospital de clinicas de porto alegre hcpa; porto alegre,brazil
96596,aggregation; congenital central hypoventilation syndrome; e ubiquitin ligase; insoluble fraction; phoxb; polyalanine expansion; ubiquitinproteasome system,2012,5,The E3 ubiquitin ligase TRIM11 mediates the degradation of congenital central hypoventilation syndrome-associated polyalanine-expanded PHOX2B,parodi s; di zanni e; di lascio s; bocca p; prigione i; fornasari d; pennuto m; bachetti t; ceccherini i,department of neuroscience and brain technologies  italian institute of technology; department of pharmacology  university of milan  cnrinstitute of neuroscience; laboratory of molecular genetics  g gaslini institute; laboratory of molecular genetics  g gaslini institute   genoa  italy  department of neuroscience and brain technologies  italian institute of technology; laboratory of oncology  g gaslini institute,genoa; milan,italy
96599,dynamic filterbanked features; heart rate variability; obstructive sleep apnea; spectral splitting,2012,7,Detection of obstructive sleep apnoea using dynamic filter-banked features,martnez-vargas jd; sepulveda-cano lm; travieso-gonzalez c; castellanos-dominguez g,universidad de las palmas de gran canaria  technological centre for innovation in communications cetic  campus universitario de tafira  sn; universidad nacional de colombia  signal processing and recognition group  campus la nubia  km   vía al aeropuerto,las palmas de gran canaria; manizales,colombia; spain
96600,apneahypopnea index; polysomnography; sleep apn eahypopnea,2012,8,An evalua tion of indexes as support tools in the diagnosis of sleep apnea,otero a; flix p; presedo j; zamarrn c,centro de investigación en tecnoloxías da información citius; department of information and communications systems engineering  university san pablo ceu  boadilla del monte  urbanizació n montepríncipe; division of respiratory medicine  university hospital complex of santiago de compostela,madrid; santiago,spain
96601,cysteinyl leukotriene; cysteinyl leukotriene receptor; inflammation; sleepdisordered breathing; tonsillar hypertrophy,2012,5,Increased cysteinyl leukotriene concentration and receptor expression in tonsillar tissues of Chinese children with sleep-disordered breathing,shen y; xu z; huang z; xu j; qin q; shen k,laboratory of virology  beijing childrens hospital; respiratory department  beijing childrens hospital affiliated to capital medical university   nanlishi road  xicheng district; sleep center department  beijing childrens hospital,beijing; capital medical university,china
96602,polysomnography; quality of life; rehabilitation; sleep apnea syndromes; spinal cord injuries,2012,12,Relationships between objective sleep indices and symptoms in a community sample of people with tetraplegia,berlowitz dj; spong j; gordon i; howard me; brown dj,institute for breathing and sleep  bowen centre  austin hospital  heidelberg  vic; institute for breathing and sleep  bowen centre  austin hospital  heidelberg  vic    australia  department of respiratory and sleep medicine  austin hospital  heidelberg  vic  australia  department of medicine  austin health and northern health  university of melbourne  melbourne; statistical consulting centre  university of melbourne  melbourne; victorian spinal cord service  austin hospital  heidelberg,; vic,australia
96604,adult growth hormone deficiency; eqd; fatigue; fibromyalgia; fiq; growth hormone; igf; pain; safety; vas,2012,20,Growth hormone treatment for sustained pain reduction and improvement in quality of life in severe fibromyalgia,cuatrecasas g; alegre c; fernandez-sol j; gonzalez mj; garcia-fructuoso f; poca-dias v; nadal a; cuatrecasas g; navarro f; mera a; lage m; pein r; casanueva f; lian c; sesmilo g; coves mj; izquierdo jp; alvarez i; granados e; granados puig,department of medicine  complejo hospitalario universitario de santiago chus  instituto salud carlos iii; endocrinology department  centro médico teknon  clinica sagrada familia  vilana; endocrinology department  cima clinic; endocrinology department  hospital clinic; endocrinology department  hospital universitari germans trias i pujol; endocrinology department  institut universitari dexeus; internal medicine department  hospital clinic; merck sl; rheumatology department; rheumatology department  centro medico teknon; rheumatology department  cima clinic; rheumatology department  complejo hospitalario universitario de santiago chus; rheumatology department  institut universitari dexeus,badalona; barcelona; hospital general universitario elche; santiago; santiago de compostela; universitat barcelona,spain
96605,artificial neural networks; combination of experts; discrete wavelet transformation; error correcting output code; feature selection; sleep apnea syndrome; support vector machine recursive feature elimination,2012,4,A mixture of experts for classifying sleep apneas,guijarro-berdias b; hernndez-pereira e; peteiro-barral d,department of computer science  faculty of informatics  university of a coruña  campus de elviña sn,a coruña,spain
96606,continuous positive airway pressure; obesity; obstructive sleep apnea; polysomnography; sleep quality,2012,2,The differences in sleep profile changes under continuous positive airway pressure cpap therapy between non-obese obese and severely obese sleep apnea patients,antczak j; horn b; richter a; bodenschatz r; latuszynski k; schmidt ew; jernajczyk w,department of clinical neurophysiology  institute of psychiatry and neurology   sobieskiego street; department of statistics  university of warwick; sleep center at the kuchwald hospital; sleep center at the kuchwald hospital  chemnitz  germany  department of clinical neurophysiology  institute of psychiatry and neurology   sobieskiego street,chemnitz; coventry; warsaw,germany; poland; united kingdom
96610,analgesics; anticoagulant oral therapy; blood diseases; cardiovascular diseases; chronic illnesses; coagulation defects; haematology; heparin; liver cirrhosis; liver dysfunctions; liver failure; medical complications; non steroidal antiinflammatory drugs,2012,3,Pain management in hematological patients with major organ dysfunctions and comorbid illnesses,niscola p; tendas a; giovannini m; scaramucci l; cupelli l; ferrannini m; brunetti ga; bondanini f; palumbo r; perrotti a; romani c; cartoni c; efficace f; de fabritiis p,armando businco cancer institute  cagliari  italy  data center and health outcomes res unit of the italian group for adult hematologic dise gimema; data center and health outcomes res unit of the italian group for adult hematologic dise gimema; department of cellular biotechnologies and hematology  university la sapienza  rome  italy  data center and health outcomes res unit of the italian group for adult hematologic dise gimema; hematology unit  s eugenio hospital  rome  italy  data center and health outcomes res unit of the italian group for adult hematologic dise gimema; laboratory medicine department  sandro pertini hospital  rome  italy  data center and health outcomes res unit of the italian group for adult hematologic dise gimema; nephology unit  s eugenio hospital  rome  italy  data center and health outcomes res unit of the italian group for adult hematologic dise gimema,rome,italy
96611,arterioles; capillaries; glycocalyx; hemorheology; metformin; microcirculation; pentoxifyllin; pharmacology; vasomotion,2012,13,Microvascular diseases Is a new era coming,wiernsperger n; rapin jr,carmen laboratory  inserm u  insa lyon  bldg lpasteur   bld jcapelle; faculty of medicine and pharmacy  university of burgundy,dijon; f villeurbanne,france
96612,biomedical measurement; biomedical monitoring; pressure measurement; reliability; sleep,2012,10,Validation of unobtrusive pressure sensor array for central sleep apnea screening,townsend d; goubran r; knoefel f; leech j,department of systems and computer engineering  carleton university  ottawa; department of systems and computer engineering  carleton university  ottawa  on ks b  canada  elisabeth bruyère research institute  bruyère continuing care  ottawa; department of systems and computer engineering  carleton university  ottawa  on ks b  canada  elisabeth bruyère research institute  bruyère continuing care  ottawa  on kn c  canada  department of family medicine  university of ottawa  ottawa; west ottawa sleep center  ottawa  on ka z  canada  ottawa hospital  civic campus  ottawa,on kn c; on ks b; on ky e,canada
96613,electromyography; polysomonography; sleep efficiency; sleepwake estimation,2012,1,Sleep/wake estimation using only anterior tibialis electromyography data,hwang s; chung g; lee j; shin j; lee s-j; jeong d-u; park k,department of biomedical engineering  college of medicine  seoul national university; department of neuropsychiatry and center for sleep and chronobiology  seoul national university hospital; department of psychiatry  gyeongsang national university school of medicine; interdisciplinary program of bioengineering  seoul national university,jinju; seoul,south korea
96614,classifier combination; electrocardiograph; feature selection; hypopnea; machine learning; saturation of peripheral oxygen; sleep apnea,2012,44,Real-time sleep apnea detection by classifier combination,xie b; minn h,department of electrical engineering  university of texas at dallas  richardson,tx,united states
96615,heart rate variability; obstructive sleep apnea; oxygen saturation; paradoxical breathing; respiratory efforts; support vector machines,2012,24,Automated recognition of obstructive sleep apnea syndrome using support vector machine classifier,al-angari hm; sahakian av,department of biomedical engineering  northwestern university  evanston; department of electrical engineering and computer science  northwestern university  evanston,il,united states
96616,aerodynamic force; fluidstructure interaction; nasal surgery; obstructive sleep apnea,2012,15,Fluid-structure interaction modeling of upper airways before and after nasal surgery for obstructive sleep apnea,wang y; wang j; liu y; yu s; sun x; li s; shen s; zhao w,department of otolaryngology  bei jing tongren hospital  capital medical university; state key laboratory of structural analysis for industrial equipment  dalian university of technology  dalian; state key laboratory of structural analysis for industrial equipment  dalian university of technology  dalian  liaoning   china  department of otorhinolaryngology  the second affiliated hospital of dalian medical university  dalian,beijing; liaoning,china
96617,sleep apnea; snore sounds; snore time interval,2012,12,All night analysis of time in terval between snores in subjectswith sleep apnea hypopnea syndrome,mesquita j; sol-soler j; fiz ja; morera j; jan r,department esaii  universitat politècnica de catalunya upc  barcelona  spain  institut de bioenginyeria de catalunya ibec  baldiri reixac   torre i   floor   barcelona  spain  ciber de bioingenierìa  biomateriales y nanomedicina ciberbbn; institut de bioenginyeria de catalunya ibec  baldiri reixac   torre i   floor   barcelona  spain  ciber de bioingenierìa  biomateriales y nanomedicina ciberbbn  barcelona  spain  servei de pneumologia  hospital universitari germans trias i  pujol  ciberes; servei de pneumologia  hospital universitari germans trias i  pujol  ciberes,badalona; barcelona,spain
96619,classification; feature extraction; feature reduction; obstructive sleep apnea; respiratory sounds; sound analysis; tracheal breath sounds,2012,14,Assessment of obstructive sleep apnea and its severity during wakefulness,montazeri a; giannouli e; moussavi z,electrical and computer engineering department  university of manitoba  a chancellors circle  winnipeg; electrical and computer engineering department  university of manitoba  a chancellors circle  winnipeg  mb rt v  canada  riverview health center  admin bldg   morley ave  winnipeg; respirology section  department of internal medicine  university of manitoba  winnipeg,mb; mb rl p; mb rt v,canada
96620,adipocyte; metabolism; microarray; network analysis; oxidative stress; sleep apnea,2012,13,Intermittent hypoxia activates temporally coordinated transcriptional programs in visceral adipose tissue,gharib sa; khalyfa a; abdelkarim a; ramesh v; buazza m; kaushal n; bhushan b; gozal d,center for lung biology  department of medicine  university of washington  seattle  wa  united states  division of pulmonary and critical care medicine  department of medicine  university of washington  seattle; department of pediatrics  university of chicago   s maryland avenue  suite k  chicago; university of louisville  louisville,il; ky; wa,united states
96621,airway mechanics; apnea; asthma; impedance; lung,2012,2,Measuring upper and lower airway resistance during sleep with the forced oscillation technique,campana lm; owens rl; suki b; malhotra a,boston university  boston; boston university  boston  ma  united states  division of sleep medicine  department of medicine  brigham and womens hospital   longwood avenue  boston; division of sleep medicine  department of medicine  brigham and womens hospital   longwood avenue  boston,ma,united states
96623,fiber optic sensors; interferometers; interferometry; optical breathing sensors,2012,16,Microstructured optical fiber interferometric breathing sensor,favero fc; villatoro j; pruneri v,icfo  institute of photonic sciences  mediterranean technology park  av carl friedrich gauss  number    castelldefels; icfo  institute of photonic sciences  mediterranean technology park  av carl friedrich gauss  number    castelldefels  barcelona  spain  icreainstitucio catalana de recerca i estudis avançats; pontifical catholic university of rio de janeiro  rua marquês de são vicente     rio de janeiro  brazil  icfo  institute of photonic sciences  mediterranean technology park  av carl friedrich gauss  number    castelldefels,barcelona,spain
96624,carotid body; intermittent hypoxia; oxidative stress; proinflammatory cytokines; sleep apnea,2012,39,Chronic intermittent hypoxia induces local inflammation of the rat carotid body via functional upregulation of proinflammatory cytokine pathways,lam s-y; liu y; ng k-m; lau c-f; liong ec; tipoe gl; fung m-l,department of anatomy  university of hong kong; department of physiology  university of hong kong; department of physiology  university of hong kong   sassoon road; research centre of heart  brain  hormone and healthy aging  university of hong kong,pokfulam,hong kong
96625,arterial spin labeling; blood oxygenation leveldependent response; carbon dioxide; cerebral blood flow; cerebral metabolic rate for oxygen; functional magnetic resonance imaging; magnetoencephalography; occipital lobe; prefrontal cortex; temporal lobe,2012,18,Depression of cortical activity in humans by mild hypercapnia,thesen t; leontiev o; song t; dehghani n; hagler dj; huang m; buxton r; halgren e,department of radiology  university of california; department of radiology  university of california  san diego  united states  department of neurology  new york university; department of radiology  university of california  san diego  united states  department of neuroscience  university of california  san diego  united states  department of psychiatry  university of california,ny; san diego,united states
96627,apnea; coherence function; eeg classification; mutual information; sleep eeg,2012,7,Artificial apnea classification with quantitative sleep EEG synchronization,aksahin m; aydin s; firat h; eroul o,biomedical and clinical engineering center  gülhane military medical academia; biomedical engineering department  baskent university; diskapi yildirim beyazit instructional and exploratory hospital  sleep laboratory; electrical and electronics engineering department  engineering faculty  ondokuz mayis university,ankara; samsun,turkey
96630,apnea detection; ecg analysis; estimated respiration; heart rate variability; sleep stages,2012,20,ECG signal analysis for the assessment of sleep-disordered breathing and sleep pattern,kesper k; canisius s; penzel t; ploch t; cassel w,charité universitaetsmedizin berlin  interdisziplinaeres schlafmedizinisches zentrum; department for internal medicine  faculty of medicine  philippsuniversity marburg  baldingerstr,berlin; marburg,germany
96631,balanced steadystate free precession; dixon fatwater separation; noncontrastenhanced mr angiography,2012,3,A 3D balanced-SSFP Dixon technique with group-encoded k-space segmentation for breath-held non-contrast-enhanced MR angiography,saranathan m; bayram e; worters pw; glockner jf,department of radiology  mayo clinic  rochester; department of radiology  stanford university  palo alto; ge healthcare  waukesha,ca; mn; wi,united states
96632,cyclic adpribose; glucoseinduced insulin secretion; intermittent hypoxia; sleep apnea syndrome,2012,23,Attenuation of glucose-induced insulin secretion by intermittent hypoxia via down-regulation of CD38,ota h; tamaki s; itaya-hironaka a; yamauchi a; sakuramoto-tsuchida s; morioka t; takasawa s; kimura h,department of biochemistry  nara medical university; second department of internal medicine  nara medical university,kashihara,japan
96634,finite element method; genetic algorithm; human upper airway; muscle model; neural control model; tongue,2012,7,Computational model of soft tissues in the human upper airway,pelteret j-pv; reddy bd,centre for research in computational and applied mechanics  university of cape town  th floor  menzies building  private bag x,rondebosch,south africa
96635,apneahypopnea index; multilayer perceptron neural networks; multiple linear regression; oxygen saturation; regression analysis; sleep apneahypopnea syndrome,2012,17,Automated prediction of the apnea-hypopnea index from nocturnal oximetry recordings,marcos jv; hornero r; lvarez d; aboy m; campo fd,biomedical engineering group  etsi telecomunicacíon  university of valladolid; electrical engineering department  oregon institute of technology  portlan; hospital universitario río hortega,or; valladolid,spain; united states
96636,baclofen; intrathecal injection; multiple sclerosis; muscle spasticity; rehabilitation; sleep; spinal cord injuries,2012,12,Pilot study assessing the impact of intrathecal baclofen administration mode on sleep-related respiratory parameters,bensmail d; marquer a; roche n; godard a-l; lofaso f; quera-salva m-a,department of physical medicine and rehabilitation  r poincaré hospital  university of versailles saint quentin; department of physiology and functional testing  r poincaré hospital  university of versailles saint quentin,garches,france
96637,autonomic nervous system; baroreflex sensitivity; glucose tolerance; heart rate variability; pulse transit time; sleep apnea,2012,5,Autonomic markers of impaired glucose metabolism Effects of sleep-disordered breathing,wang w; redline s; khoo mck,department of biomedical engineering  university of southern california  drb   downey way  los angeles; department of medicine  harvard medical school  boston,ca; ma,united states
96638,autonomic failure; multiple system atrophy; nicotine; orthostatic hypotension,2012,1,A further case of nicotine sensitivity in multiple system atrophy,colosimo c; inghilleri m,dipartimento di neurologia e psichiatria  sapienza università di roma  viale delluniversitàl,roma,italy
